scheme,heldout_scope,heldout_id,mode,shots,n_replicates,intercept_median,intercept_q05,intercept_q95,slope_median,slope_q05,slope_q95,scale_median,scale_q05,scale_q95,train_r_squared_median,train_r_squared_q05,train_r_squared_q95,test_r_squared_median,test_r_squared_q05,test_r_squared_q95,test_rmse_median,test_rmse_q05,test_rmse_q95,test_coverage_90pct_median,test_coverage_90pct_q05,test_coverage_90pct_q95,test_residual_skew_median,test_residual_skew_q05,test_residual_skew_q95,test_residual_excess_kurtosis_median,test_residual_excess_kurtosis_q05,test_residual_excess_kurtosis_q95
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,noisy_shot,1024,5,-0.17095934535448265,-0.19324483826339262,-0.14039610820331005,0.7436814216469566,0.7414072136255022,0.757903184414374,0.6042082421511008,0.5760183483726371,0.620952841452336,0.9321863518289325,0.9242058907848971,0.9444536033502976,0.9179593858513366,0.8895265738938656,0.9285590729123793,0.7226728265197998,0.6554870213924141,0.8267091993495753,0.8222222222222222,0.7785384615384615,0.89875,0.030240771238451102,-0.407544976961645,0.14839238445784142,-0.3108899266572527,-0.5473426376269522,0.26665904245709654
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,noisy_shot,128,5,-0.2529473111687368,-0.28847673892056025,-0.2253301801441448,0.7318878853519339,0.7298338333553664,0.7444895161859696,1.2604879243462401,1.244499392087728,1.2704188783693457,0.7624858311610068,0.7318755480702447,0.7782127597568176,0.7563143465288538,0.6911175833805876,0.7795183605652771,1.4167091650940806,1.3468858205682204,1.476958582423798,0.8576923076923076,0.83,0.899,-0.0795060026107763,-0.3760266157432493,0.2390610772766932,0.044682308655301206,-0.00048531299481453447,0.23800273370107408
leave_target_out,target,MNIST_QNN_zz_r1_d6_s43,noisy_shot,512,5,-0.171481802029406,-0.1934262187992528,-0.13587351404846323,0.7416469984136702,0.7392393467209964,0.7565025956754335,0.7516410778714355,0.7194856715598361,0.7637475434850194,0.9015744651842744,0.8872281049097311,0.9155796883906921,0.896784909149952,0.853348149592196,0.9108347032034952,0.8259889061084027,0.786489244634036,0.8849722730859876,0.8384615384615385,0.8306666666666667,0.89475,-0.029894285297139778,-0.32667133859495134,0.11138370363270966,-0.40215293625765147,-0.5170941050667086,0.8081334364431444
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,5,-0.11687578001509924,-0.15920598593824625,-0.09869270763353222,0.7300507403665359,0.7278221660454295,0.7419657936182105,0.6885660869479956,0.6749229887588621,0.708999507670784,0.9222334362509564,0.919202826158396,0.9291902993308245,0.9356871805812712,0.9093146680914236,0.9600691838469438,0.5572275533974314,0.48025377199509917,0.627239253089043,0.96,0.9295726495726496,0.99,-0.026868979199286314,-0.437242312528232,0.20079550227115314,0.7041183826354338,0.24913802297387716,1.008317527697282
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,noisy_shot,128,5,-0.28127586754152456,-0.3124777726183829,-0.25436349406392134,0.7341336212229715,0.7289325762424266,0.7428659785608103,1.3755906618317426,1.3717843579156757,1.3867574617358955,0.7559363587714905,0.7363520864627474,0.7651260612501796,0.7422824771251206,0.7170698255643789,0.8265706370947027,1.1714223218757458,1.1042211628903467,1.232121749510309,0.9375,0.9346923076923077,0.9591111111111111,-0.2079603730293197,-0.37548683275643174,-0.15024635447037388,0.38479571009384106,-0.06881738760967808,0.4995246731989244
leave_target_out,target,MNIST_QNN_zz_r1_d6_s44,noisy_shot,512,5,-0.15283460675158622,-0.1895735636872236,-0.13854574939789957,0.7332777107992912,0.7316967454404633,0.7392172800468203,0.8118309373776348,0.8001907085727452,0.8229374375105379,0.8990562465576425,0.8876158469902542,0.9050890704444389,0.907448159330734,0.8673435891065985,0.9331196307180114,0.7082055380441529,0.6062744322571296,0.7852992646856255,0.9388888888888889,0.9100769230769231,0.962,0.036666216080256914,-0.0704238539169327,0.2926806145910587,0.1564077645151487,-0.132492586073516,0.7336972434780524
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,noisy_shot,1024,5,-0.04015530090574648,-0.08040276133827909,-0.01873413392983521,0.7232126042207359,0.7161555124084928,0.7394419625025628,0.6420706747012135,0.6293358785736284,0.6639737354756488,0.9268502424222658,0.9240141999973467,0.9321359854419601,0.9323638990144594,0.8655247404197757,0.9553755665340382,0.6629847976975081,0.5635627019367623,0.7258278143778981,0.89,0.8390598290598291,0.9317500000000001,-0.03227982087070249,-0.15009219532398407,0.015975835845492448,-0.26010198947884877,-0.5098063019713801,0.10997478319024184
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,noisy_shot,128,5,-0.1704144179247402,-0.21285569053283954,-0.14008922858928252,0.7244740357420476,0.7122120416244422,0.7388765621793538,1.2880569503209693,1.2833932170638567,1.3130053668322466,0.7629310972489516,0.7472723087356586,0.769451279329716,0.7563149551265318,0.6379792229959542,0.8289027316491622,1.3036672276633903,1.2863745303597034,1.4541385875377288,0.9,0.8665811965811966,0.906,-0.13351440408947365,-0.15671535157775546,0.08653065953910631,0.15898175741381237,-0.06786382233048886,0.3078806279592968
leave_target_out,target,MNIST_QNN_zz_r1_d6_s45,noisy_shot,512,5,-0.036802713262722,-0.092137917798448,-0.034023525247805206,0.7266350178914727,0.7206617266995877,0.7376343167177539,0.7604216482008176,0.7465959971336923,0.784433540621904,0.9025634838540502,0.8943929479163243,0.9082194109322075,0.8820345704067493,0.8130169291993209,0.9352080238293617,0.7888630677966939,0.7494834579032267,0.8660001616331775,0.86875,0.8256410256410256,0.923,-0.050147428737499875,-0.23000743176843025,0.10256010029424219,-0.09391968097437697,-0.533048598198941,0.26331150996175356
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,noisy_shot,1024,5,-0.22947557448084313,-0.29358078450859704,-0.20771161853308603,0.5509486497252781,0.5454291619392936,0.5651212968092787,0.8164201605905258,0.798386108732613,0.8269156840403601,0.8063402958611666,0.7868936271277828,0.8087430027865727,0.7539658065663228,0.6699135772683834,0.8432320212498357,0.7376206037874385,0.707141223773917,0.8580042474691628,0.93,0.8764615384615385,0.956388888888889,0.08378440961153735,-0.13825334134240624,0.1413046903270148,-0.41220920119812954,-0.7409696158476926,-0.23584762595306963
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,noisy_shot,128,5,-0.40260065485411095,-0.47797209874476193,-0.3686046791088943,0.537106244043037,0.5289521981836542,0.5532062481583306,1.4766115205378034,1.4701038782991573,1.4886934697191427,0.5352555732708233,0.5218884469316833,0.5482080156589441,0.5320222766045011,0.34467861049972776,0.5726320739890218,1.4539877794292582,1.4092711548566612,1.5792691675762902,0.90625,0.8767692307692307,0.9296666666666666,-0.04734294117341901,-0.10008754687480578,0.13582604418863511,-0.22158474346102697,-0.31658353666731126,0.598910012668998
leave_target_out,target,MNIST_QNN_zz_r5_d6_s43,noisy_shot,512,5,-0.26857638148994006,-0.3325775808307802,-0.24063200679702718,0.5499992774559396,0.5444087557959942,0.5655951889644769,0.942247038265273,0.9204470311525531,0.9478319953111042,0.7570044749629098,0.7363187206012277,0.7635875407796548,0.699549937304498,0.5799681005020162,0.7720971393683256,0.9108261417148371,0.8685665934230954,1.011701342528565,0.905,0.8846153846153846,0.933,-0.0011565725562953056,-0.20772651778447732,0.14048005899805885,-0.4440647647700131,-0.48815420155472034,0.013505451510523805
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,noisy_shot,1024,5,-0.24659903301468838,-0.2720345660427227,-0.18773797755432856,0.5613526800853851,0.5579085307539047,0.5647351004932373,0.776824153853754,0.7449228821553106,0.7900533209183069,0.8241818191549206,0.8145799209931035,0.8302936875387391,0.7356783991539652,0.5841937597972705,0.7813236023548545,0.8754312681316233,0.7614291177234243,0.9206908997737042,0.84375,0.8284615384615385,0.9262222222222223,0.08154037446749166,-0.23974843840830068,0.32608286009896514,-0.8653718979735396,-0.9611226509271281,-0.4706458217844406
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,noisy_shot,128,5,-0.44013679527719674,-0.48292807233060353,-0.3727063475380295,0.5600384911904428,0.5544185676145016,0.5622628081568006,1.5308002316317895,1.5242622266282406,1.535945882312612,0.5365201261446915,0.526130022253636,0.550976234327565,0.5383811257586744,0.3785521142214048,0.5876763055072959,1.3778641534550555,1.2670283137432246,1.4558974956600974,0.94375,0.905,0.9603418803418804,-0.20070901134984162,-0.27865900302278407,0.03502016932803934,0.09676963099358371,-0.3507772919561309,0.4745283294930344
leave_target_out,target,MNIST_QNN_zz_r5_d6_s44,noisy_shot,512,5,-0.26694348635576254,-0.30179159786777543,-0.2147297503000509,0.5622822512734079,0.5553609155735214,0.5664812913003549,0.9368317102636525,0.9000687805606372,0.9501318528657285,0.7665404686003956,0.7505580132003035,0.7674083410963726,0.6778727503817396,0.545042548272888,0.7438769536415166,0.9657765545020348,0.8363518829685841,1.0038134404754793,0.9125,0.8872307692307693,0.9341111111111111,0.03069622660992839,-0.04418408495949669,0.20070675970461832,-0.45198681226240023,-0.7657650546737242,0.12303947653464228
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,noisy_shot,1024,5,-0.23696235205176214,-0.3098356893586248,-0.23245277705481712,0.5639329802165355,0.5543021652175503,0.5836718815780154,0.8128666906489108,0.7978734646225002,0.8290520928850186,0.7748398555823282,0.75420486376774,0.7847599931017523,0.8315057527816395,0.7821986297886987,0.8802942635890723,0.7816649564131082,0.6598834877643616,0.9044977170784078,0.9,0.8323076923076923,0.976,-0.038913506433581234,-0.22320839934777936,0.13197947809040794,-0.1259901618207575,-0.6337147834759829,0.41214192294819807
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,noisy_shot,128,5,-0.3932673665044749,-0.4643225206601411,-0.3819718850851927,0.5872012685968385,0.5750426041561546,0.6013833189332406,1.421468514331738,1.3918904601108468,1.4244312252818974,0.5500695017806422,0.5291199482105008,0.5567863540460267,0.5023870820285576,0.4168159759547076,0.5431383965209394,1.6020086128456446,1.5150974778111366,1.674190965584843,0.855,0.8144444444444444,0.8786153846153846,-0.08178548588890988,-0.3108220818149456,0.13091923831860525,0.15565706544051494,-0.27611699204619466,0.6142115509397958
leave_target_out,target,MNIST_QNN_zz_r5_d6_s45,noisy_shot,512,5,-0.266692684988001,-0.3337135923786473,-0.2574199881915082,0.5632949883133075,0.5519383755675359,0.5812321307237137,0.930402673297213,0.9177957605338228,0.9449807338876531,0.7235958660914756,0.7004689069292651,0.7340423492987217,0.7479675452528523,0.7299568853253623,0.8216838000363919,0.9418506268346165,0.8096354694671277,1.0533878523503735,0.9055555555555556,0.8415384615384616,0.933,0.007636809602436196,-0.03987295299932779,0.09524080536767524,-0.06006974381907737,-0.24240138544955894,0.12832391496127754
