scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,100,100,0.4761000000000001,0.020000000000000018,0.0,0.0,0.0,0.0,0.03,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,100,100,0.5332,0.09999999999999998,0.0,0.0,0.03,0.01,0.09,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,300,300,0.5337222222222222,0.09666666666666668,0.0,0.0,0.006666666666666667,0.006666666666666667,0.056666666666666664,0.04666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,100,100,0.5187,0.08000000000000002,0.0,0.0,0.02,0.01,0.07,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,100,100,0.5574,0.14,0.0,0.0,0.0,0.0,0.04,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,100,100,0.5172000000000001,0.10999999999999999,0.0,0.0,0.01,0.01,0.07,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,300,300,0.5075222222222222,0.046666666666666745,0.0,0.0,0.01,0.01,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,100,100,0.5333,0.11000000000000004,0.0,0.0,0.02,0.01,0.1,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,100,100,0.5401,0.14,0.0,0.0,0.0,0.0,0.01,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,100,100,0.4474,0.010000000000000009,0.01,0.0,0.01,0.0,0.03,0.02
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,300,300,0.5440444444444444,0.11000000000000004,0.0,0.0,0.006666666666666667,0.01,0.05333333333333334,0.03666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,100,100,0.5395,0.11000000000000004,0.01,0.0,0.02,0.01,0.09,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,100,100,0.5262,0.12999999999999995,0.0,0.0,0.0,0.0,0.01,0.03
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,100,100,0.5628,0.16000000000000003,0.0,0.0,0.01,0.01,0.11,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,300,300,0.5125888888888889,0.050000000000000044,0.0,0.0,0.013333333333333334,0.006666666666666667,0.06,0.04666666666666667
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,100,100,0.536,0.12000000000000005,0.0,0.0,0.0,0.0,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,100,100,0.49739999999999995,0.049999999999999996,0.02,0.0,0.02,0.0,0.09,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,100,100,0.5025,0.05999999999999994,0.02,0.0,0.02,0.0,0.05,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,300,300,0.5278222222222222,0.1166666666666667,0.0,0.0,0.0,0.0,0.02666666666666667,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,100,100,0.5684,0.16999999999999993,0.0,0.0,0.01,0.01,0.03,0.04
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,100,100,0.5074,0.09999999999999998,0.0,0.0,0.0,0.0,0.03,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,100,100,0.5076,0.10999999999999999,0.0,0.0,0.0,0.0,0.02,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,300,300,0.5558666666666666,0.10999999999999999,0.0033333333333333335,0.0,0.023333333333333334,0.01,0.056666666666666664,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,100,100,0.54,0.13,0.02,0.0,0.05,0.01,0.08,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,100,100,0.564,0.16000000000000003,0.01,0.0,0.01,0.0,0.06,0.05
