scope,shots,attack,n_replicates,n_member_median,n_member_q05,n_member_q95,n_nonmember_median,n_nonmember_q05,n_nonmember_q95,auc_median,auc_q05,auc_q95,advantage_median,advantage_q05,advantage_q95,tpr_at_0_1pct_fpr_median,tpr_at_0_1pct_fpr_q05,tpr_at_0_1pct_fpr_q95,attained_fpr_at_0_1pct_fpr_median,attained_fpr_at_0_1pct_fpr_q05,attained_fpr_at_0_1pct_fpr_q95,tpr_at_1pct_fpr_median,tpr_at_1pct_fpr_q05,tpr_at_1pct_fpr_q95,attained_fpr_at_1pct_fpr_median,attained_fpr_at_1pct_fpr_q05,attained_fpr_at_1pct_fpr_q95,tpr_at_5pct_fpr_median,tpr_at_5pct_fpr_q05,tpr_at_5pct_fpr_q95,attained_fpr_at_5pct_fpr_median,attained_fpr_at_5pct_fpr_q05,attained_fpr_at_5pct_fpr_q95,auc_leakage_recovery
z_r1_d2,64,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5845777777777778,0.5695379166666666,0.5988455555555556,0.14833333333333332,0.12816666666666668,0.1701666666666667,0.01583333333333333,0.010750000000000001,0.023333333333333334,0.0,0.0,0.0,0.03666666666666667,0.027416666666666666,0.05758333333333333,0.01,0.006666666666666667,0.01,0.11833333333333333,0.09908333333333333,0.13774999999999998,0.05,0.044833333333333336,0.05,1.0523987280519833
z_r1_d2,64,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5796902777777777,0.5682468055555555,0.5874658333333334,0.17749999999999994,0.1565,0.19516666666666665,0.01,0.006666666666666667,0.017749999999999985,0.0,0.0,0.0,0.0275,0.017416666666666667,0.03683333333333332,0.008333333333333333,0.006666666666666667,0.01,0.06166666666666667,0.05333333333333334,0.07258333333333333,0.04833333333333333,0.043333333333333335,0.05,0.9915837135351847
z_r1_d2,64,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5790208333333333,0.5624481944444445,0.5913318055555555,0.16083333333333333,0.12966666666666674,0.17333333333333334,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.018333333333333333,0.010750000000000001,0.027583333333333328,0.006666666666666667,0.0033333333333333335,0.01,0.085,0.06558333333333334,0.10758333333333334,0.05,0.04575,0.05,0.9832538365823305
z_r1_d2,64,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5816277777777777,0.5706183333333333,0.58982625,0.1875,0.1654166666666667,0.21141666666666667,0.011666666666666667,0.006666666666666667,0.015,0.0,0.0,0.0,0.028333333333333332,0.019083333333333334,0.03833333333333333,0.01,0.006666666666666667,0.01,0.06333333333333334,0.05483333333333333,0.07091666666666667,0.04666666666666667,0.03666666666666667,0.05,1.0156919673717675
z_r1_d2,64,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5803666666666667,0.5803666666666667,0.5803666666666667,0.1433333333333333,0.1433333333333333,0.1433333333333333,0.015,0.015,0.015,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.08,0.08,0.08,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d6,1024,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.612725,0.6045006944444444,0.6191718055555555,0.19666666666666666,0.18466666666666673,0.2109166666666667,0.021666666666666667,0.02,0.024249999999999997,0.0,0.0,0.0,0.04083333333333333,0.034833333333333334,0.050916666666666666,0.01,0.008333333333333333,0.01,0.09333333333333334,0.08741666666666667,0.09924999999999999,0.04833333333333333,0.044083333333333335,0.05,1.051157851111226
z_r1_d6,1024,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5753805555555556,0.5732441666666667,0.5774736111111111,0.16166666666666674,0.15575,0.17166666666666663,0.011666666666666667,0.01,0.013333333333333334,0.0,0.0,0.0,0.015,0.013333333333333334,0.015,0.006666666666666667,0.0016666666666666668,0.01,0.06666666666666667,0.06075,0.07591666666666666,0.05,0.05,0.05,0.7029218256229602
z_r1_d6,1024,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6022375,0.5921293055555555,0.6081966666666667,0.1841666666666667,0.175,0.20349999999999996,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.011666666666666667,0.0033333333333333335,0.023499999999999993,0.01,0.004083333333333334,0.01,0.105,0.07983333333333334,0.11424999999999999,0.05,0.04666666666666667,0.05,0.953362171683158
z_r1_d6,1024,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5752291666666667,0.5731047222222222,0.5772856944444444,0.16333333333333333,0.15833333333333333,0.1725833333333333,0.01,0.01,0.013333333333333334,0.0,0.0,0.0,0.015,0.013333333333333334,0.015,0.0075,0.0007500000000000003,0.01,0.06583333333333333,0.06075,0.075,0.05,0.04908333333333333,0.05,0.7015101279593847
z_r1_d6,1024,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6072388888888889,0.6072388888888889,0.6072388888888889,0.19499999999999995,0.19499999999999995,0.19499999999999995,0.015,0.015,0.015,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01,0.01,0.01,0.1,0.1,0.1,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d6,128,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6137888888888889,0.6003522222222223,0.6252106944444444,0.19500000000000006,0.17333333333333334,0.21533333333333335,0.02,0.016666666666666666,0.02258333333333333,0.0,0.0,0.0,0.051666666666666666,0.03983333333333333,0.05758333333333333,0.01,0.008333333333333333,0.01,0.11,0.10166666666666667,0.12425,0.05,0.04666666666666667,0.05,1.061078588820391
z_r1_d6,128,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.576675,0.5707254166666667,0.5805434722222222,0.15166666666666673,0.1374166666666667,0.16833333333333333,0.013333333333333334,0.008333333333333333,0.015,0.0,0.0,0.0,0.016666666666666666,0.015,0.02,0.008333333333333333,0.0033333333333333335,0.01,0.07333333333333333,0.059833333333333336,0.08091666666666666,0.05,0.04833333333333333,0.05,0.7149924882142678
z_r1_d6,128,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5979472222222222,0.5823090277777777,0.6146629166666667,0.18083333333333335,0.15391666666666665,0.20500000000000007,0.0016666666666666668,0.0,0.005166666666666658,0.0,0.0,0.0,0.006666666666666667,0.0024166666666666672,0.014249999999999995,0.008333333333333333,0.0,0.01,0.08833333333333333,0.07075000000000001,0.105,0.05,0.04833333333333333,0.05,0.9133554369787077
z_r1_d6,128,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5755194444444445,0.5707466666666666,0.5790859722222222,0.15833333333333333,0.14391666666666666,0.1701666666666667,0.008333333333333333,0.006666666666666667,0.011666666666666667,0.0,0.0,0.0,0.015,0.013333333333333334,0.016666666666666666,0.008333333333333333,0.0033333333333333335,0.01,0.06583333333333333,0.056666666666666664,0.07833333333333334,0.05,0.04741666666666667,0.05,0.7042169610941308
z_r1_d6,128,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6072388888888889,0.6072388888888889,0.6072388888888889,0.19499999999999995,0.19499999999999995,0.19499999999999995,0.015,0.015,0.015,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01,0.01,0.01,0.1,0.1,0.1,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d6,256,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6101986111111111,0.6039068055555555,0.6225811111111111,0.19666666666666666,0.18741666666666668,0.21458333333333338,0.021666666666666667,0.019083333333333334,0.023333333333333334,0.0,0.0,0.0,0.042499999999999996,0.035,0.05758333333333333,0.01,0.008333333333333333,0.01,0.10250000000000001,0.09408333333333334,0.11258333333333333,0.05,0.04575,0.05,1.0275993368906384
z_r1_d6,256,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5754847222222221,0.57144875,0.5803213888888888,0.15416666666666673,0.14575000000000005,0.16333333333333333,0.013333333333333334,0.01,0.015,0.0,0.0,0.0,0.016666666666666666,0.015,0.016666666666666666,0.008333333333333333,0.0007500000000000003,0.01,0.0675,0.056666666666666664,0.08183333333333333,0.05,0.04833333333333333,0.05,0.703893177226337
z_r1_d6,256,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5997305555555555,0.58309375,0.6184218055555556,0.18583333333333335,0.16575,0.21516666666666664,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0,0.0,0.004166666666666667,0.0016666666666666668,0.015,0.008333333333333333,0.0,0.01,0.09333333333333334,0.07241666666666667,0.11608333333333332,0.05,0.04833333333333333,0.05,0.9299849764285344
z_r1_d6,256,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5749222222222222,0.5709350000000001,0.5802752777777778,0.15833333333333338,0.14908333333333335,0.16758333333333336,0.01,0.008333333333333333,0.013333333333333334,0.0,0.0,0.0,0.015,0.013333333333333334,0.015,0.008333333333333333,0.0016666666666666668,0.01,0.06333333333333334,0.05483333333333333,0.07958333333333331,0.05,0.04833333333333333,0.05,0.6986478785680983
z_r1_d6,256,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6072388888888889,0.6072388888888889,0.6072388888888889,0.19499999999999995,0.19499999999999995,0.19499999999999995,0.015,0.015,0.015,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01,0.01,0.01,0.1,0.1,0.1,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d6,32,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6041333333333334,0.5794591666666666,0.6192869444444444,0.17250000000000004,0.15833333333333338,0.20258333333333334,0.016666666666666666,0.011666666666666667,0.024249999999999997,0.0,0.0,0.0,0.05333333333333334,0.045,0.06,0.01,0.006666666666666667,0.01,0.11249999999999999,0.09833333333333333,0.12516666666666668,0.04833333333333333,0.04075,0.05,0.9710407708646333
z_r1_d6,32,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5749833333333334,0.5659680555555555,0.5863522222222223,0.14166666666666672,0.1248333333333334,0.16091666666666665,0.015,0.01,0.01758333333333333,0.0,0.0,0.0,0.025,0.02,0.035,0.01,0.007416666666666667,0.01,0.07666666666666666,0.06741666666666667,0.08666666666666667,0.04833333333333333,0.041666666666666664,0.05,0.6992177381754138
z_r1_d6,32,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5858194444444444,0.5708015277777777,0.59985625,0.17083333333333334,0.15241666666666664,0.19925000000000004,0.0025,0.0,0.006666666666666667,0.0,0.0,0.0,0.006666666666666667,0.0007500000000000003,0.014249999999999995,0.005833333333333334,0.0,0.01,0.08333333333333333,0.05691666666666667,0.10608333333333332,0.05,0.04575,0.05,0.8002642076361188
z_r1_d6,32,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.571,0.5605269444444445,0.5810566666666667,0.1433333333333333,0.12575000000000003,0.16683333333333333,0.006666666666666667,0.0033333333333333335,0.01,0.0,0.0,0.0,0.015,0.01,0.018333333333333333,0.008333333333333333,0.0033333333333333335,0.01,0.06583333333333333,0.049833333333333334,0.08941666666666664,0.05,0.04666666666666667,0.05,0.6620732528622489
z_r1_d6,32,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6072388888888889,0.6072388888888889,0.6072388888888889,0.19499999999999995,0.19499999999999995,0.19499999999999995,0.015,0.015,0.015,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01,0.01,0.01,0.1,0.1,0.1,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d6,512,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6138208333333334,0.6051856944444445,0.6188219444444444,0.19999999999999996,0.1816666666666667,0.21350000000000002,0.023333333333333334,0.019083333333333334,0.025,0.0,0.0,0.0,0.041666666666666664,0.03241666666666667,0.06,0.01,0.008333333333333333,0.01,0.095,0.08666666666666667,0.1035,0.05,0.04575,0.05,1.0613764699787602
z_r1_d6,512,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.575198611111111,0.5725005555555556,0.5794466666666667,0.15916666666666673,0.15075000000000005,0.17000000000000004,0.013333333333333334,0.01,0.013333333333333334,0.0,0.0,0.0,0.015,0.014083333333333333,0.016666666666666666,0.006666666666666667,0.0024166666666666672,0.01,0.06583333333333333,0.05575,0.07425,0.05,0.04833333333333333,0.05,0.7012251981557264
z_r1_d6,512,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5998861111111111,0.5833579166666667,0.6181158333333333,0.185,0.16000000000000003,0.21275,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.006666666666666667,0.0016666666666666668,0.0230833333333333,0.008333333333333333,0.002250000000000001,0.01,0.10083333333333333,0.07333333333333333,0.11666666666666667,0.05,0.04666666666666667,0.05,0.9314355281562453
z_r1_d6,512,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5749222222222221,0.5721231944444445,0.5790975,0.16166666666666668,0.15408333333333335,0.17258333333333337,0.01,0.009083333333333334,0.013333333333333334,0.0,0.0,0.0,0.015,0.013333333333333334,0.015,0.008333333333333333,0.0016666666666666668,0.01,0.065,0.0565,0.06924999999999999,0.05,0.04833333333333333,0.05,0.6986478785680972
z_r1_d6,512,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6072388888888889,0.6072388888888889,0.6072388888888889,0.19499999999999995,0.19499999999999995,0.19499999999999995,0.015,0.015,0.015,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01,0.01,0.01,0.1,0.1,0.1,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r1_d6,64,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6085194444444444,0.5972391666666667,0.62029125,0.18999999999999995,0.175,0.20258333333333328,0.018333333333333333,0.015,0.02258333333333333,0.0,0.0,0.0,0.05,0.04075,0.06258333333333334,0.01,0.007416666666666667,0.01,0.10666666666666667,0.0965,0.12183333333333332,0.04833333333333333,0.04666666666666667,0.05,1.0119411490441896
z_r1_d6,64,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5745111111111112,0.5663944444444445,0.5807779166666667,0.14833333333333332,0.12741666666666668,0.16591666666666666,0.015,0.010583333333333333,0.01758333333333333,0.0,0.0,0.0,0.02,0.016666666666666666,0.02666666666666667,0.006666666666666667,0.0007500000000000003,0.01,0.07583333333333334,0.06741666666666667,0.08866666666666664,0.04833333333333333,0.044083333333333335,0.05,0.694814277573435
z_r1_d6,64,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5870388888888889,0.5750269444444445,0.6062265277777777,0.17083333333333334,0.15666666666666665,0.20016666666666666,0.0016666666666666668,0.0,0.005916666666666662,0.0,0.0,0.0,0.005,0.0016666666666666668,0.010916666666666663,0.005,0.0,0.01,0.07416666666666666,0.05575,0.09516666666666666,0.04833333333333333,0.04575,0.05,0.8116354970729939
z_r1_d6,64,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5721055555555556,0.5652725000000001,0.5777976388888889,0.15333333333333332,0.13316666666666668,0.16500000000000004,0.008333333333333333,0.005750000000000001,0.01,0.0,0.0,0.0,0.015,0.013333333333333334,0.019249999999999996,0.008333333333333333,0.005,0.01,0.06416666666666668,0.05408333333333334,0.08349999999999999,0.05,0.04666666666666667,0.05,0.6723825312127657
z_r1_d6,64,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.6072388888888889,0.6072388888888889,0.6072388888888889,0.19499999999999995,0.19499999999999995,0.19499999999999995,0.015,0.015,0.015,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.01,0.01,0.01,0.1,0.1,0.1,0.04833333333333333,0.04833333333333333,0.04833333333333333,1.0
z_r5_d2,1024,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5955416666666666,0.5922031944444445,0.5996541666666666,0.14833333333333332,0.1374166666666667,0.15666666666666668,0.01,0.005,0.015,0.0,0.0,0.0,0.041666666666666664,0.03225,0.04758333333333333,0.01,0.007416666666666667,0.01,0.10333333333333333,0.09666666666666666,0.11166666666666666,0.05,0.04666666666666667,0.05,0.9995059862838547
z_r5_d2,1024,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.561088888888889,0.5580811111111111,0.5644145833333333,0.09833333333333333,0.09150000000000001,0.10333333333333336,0.004166666666666667,0.0,0.007583333333333329,0.0,0.0,0.0,0.035,0.027416666666666666,0.04,0.01,0.007416666666666667,0.01,0.09666666666666666,0.08908333333333333,0.10333333333333333,0.05,0.044083333333333335,0.05,0.6390793909101489
z_r5_d2,1024,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.59515,0.5907541666666667,0.6004455555555556,0.15000000000000002,0.1365,0.16183333333333333,0.0,0.0,0.009249999999999996,0.0,0.0,0.0,0.0325,0.020583333333333335,0.041666666666666664,0.01,0.008333333333333333,0.01,0.1,0.08983333333333333,0.11183333333333333,0.05,0.04741666666666667,0.05,0.9954085784028829
z_r5_d2,1024,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5607944444444444,0.5576856944444445,0.5639275,0.09749999999999998,0.09074999999999998,0.10424999999999998,0.0033333333333333335,0.0,0.007583333333333329,0.0,0.0,0.0,0.034166666666666665,0.02666666666666667,0.04,0.01,0.006666666666666667,0.01,0.09666666666666666,0.08891666666666667,0.10333333333333333,0.05,0.045,0.05,0.6359990700918281
z_r5_d2,1024,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5955888888888888,0.5955888888888888,0.5955888888888888,0.15166666666666673,0.15166666666666673,0.15166666666666673,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.09666666666666666,0.09666666666666666,0.09666666666666666,0.05,0.05,0.05,1.0
z_r5_d2,128,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5899486111111112,0.5794644444444444,0.6005865277777778,0.1358333333333334,0.12,0.15925000000000003,0.005,0.0,0.01608333333333332,0.0,0.0,0.0,0.04416666666666667,0.0245,0.055166666666666656,0.01,0.006666666666666667,0.01,0.11499999999999999,0.1,0.13516666666666666,0.049166666666666664,0.04575,0.05,0.9409944205509719
z_r5_d2,128,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5622277777777778,0.5514145833333333,0.5763880555555555,0.10166666666666668,0.08666666666666668,0.1300833333333333,0.005,0.0,0.013499999999999991,0.0,0.0,0.0,0.03333333333333333,0.02,0.049249999999999995,0.01,0.006666666666666667,0.01,0.10333333333333333,0.07983333333333334,0.1185,0.05,0.04575,0.05,0.6509938393583636
z_r5_d2,128,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5855999999999999,0.57636875,0.594856111111111,0.13083333333333333,0.11725,0.15666666666666668,0.0016666666666666668,0.0,0.0033333333333333335,0.0,0.0,0.0,0.015,0.0024166666666666672,0.035,0.01,0.0015000000000000007,0.01,0.09333333333333334,0.07983333333333334,0.11491666666666663,0.04833333333333333,0.045,0.05,0.895501569220039
z_r5_d2,128,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5601708333333333,0.5492047222222222,0.5740251388888888,0.09666666666666668,0.08575,0.12341666666666663,0.0033333333333333335,0.0,0.011666666666666667,0.0,0.0,0.0,0.028333333333333332,0.012416666666666668,0.04258333333333333,0.01,0.007416666666666667,0.01,0.095,0.07816666666666666,0.10925,0.05,0.04666666666666667,0.05,0.6294751830756711
z_r5_d2,128,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5955888888888888,0.5955888888888888,0.5955888888888888,0.15166666666666673,0.15166666666666673,0.15166666666666673,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.09666666666666666,0.09666666666666666,0.09666666666666666,0.05,0.05,0.05,1.0
z_r5_d2,256,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5940958333333333,0.5878158333333333,0.5996234722222221,0.14333333333333334,0.12983333333333338,0.1585,0.006666666666666667,0.0016666666666666668,0.016666666666666666,0.0,0.0,0.0,0.042499999999999996,0.026333333333333334,0.05258333333333333,0.01,0.006666666666666667,0.01,0.11333333333333333,0.09908333333333333,0.13016666666666665,0.05,0.045,0.05,0.9843804486806926
z_r5_d2,256,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5622791666666667,0.5547780555555555,0.5659,0.10166666666666668,0.08575,0.11258333333333331,0.0033333333333333335,0.0,0.010916666666666663,0.0,0.0,0.0,0.03333333333333333,0.025750000000000002,0.04441666666666665,0.01,0.008333333333333333,0.01,0.09666666666666666,0.08666666666666667,0.11333333333333333,0.049166666666666664,0.045,0.05,0.6515314425200515
z_r5_d2,256,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5916486111111111,0.5850519444444444,0.5991398611111111,0.1433333333333333,0.1274166666666667,0.15883333333333335,0.0,0.0,0.002583333333333329,0.0,0.0,0.0,0.0225,0.0015000000000000007,0.03441666666666665,0.01,0.002250000000000001,0.01,0.09833333333333333,0.08408333333333333,0.11424999999999999,0.05,0.04666666666666667,0.05,0.9587789143322103
z_r5_d2,256,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5609069444444444,0.5532754166666667,0.5648081944444444,0.09833333333333338,0.08708333333333335,0.10833333333333336,0.0033333333333333335,0.0,0.01,0.0,0.0,0.0,0.03333333333333333,0.019833333333333335,0.040916666666666664,0.01,0.008333333333333333,0.01,0.09666666666666666,0.08558333333333333,0.10666666666666667,0.05,0.04575,0.05,0.6371759851214697
z_r5_d2,256,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5955888888888888,0.5955888888888888,0.5955888888888888,0.15166666666666673,0.15166666666666673,0.15166666666666673,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.09666666666666666,0.09666666666666666,0.09666666666666666,0.05,0.05,0.05,1.0
z_r5_d2,32,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5775791666666666,0.5618293055555555,0.6020631944444444,0.13,0.10333333333333333,0.17233333333333328,0.0016666666666666668,0.0,0.02366666666666665,0.0,0.0,0.0,0.04416666666666667,0.03075,0.06258333333333334,0.01,0.006666666666666667,0.01,0.11416666666666667,0.09358333333333334,0.14591666666666667,0.05,0.04575,0.05,0.8115918865512033
z_r5_d2,32,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5632833333333334,0.5501918055555555,0.5884999999999999,0.10916666666666666,0.08650000000000005,0.13758333333333334,0.0033333333333333335,0.0,0.015499999999999972,0.0,0.0,0.0,0.035,0.022416666666666668,0.05,0.01,0.007416666666666667,0.01,0.09666666666666666,0.08075,0.115,0.05,0.04666666666666667,0.05,0.6620364988957347
z_r5_d2,32,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5686958333333334,0.5513231944444444,0.5983281944444444,0.11749999999999997,0.088,0.15216666666666662,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.005,0.0016666666666666668,0.011666666666666667,0.008333333333333333,0.0007500000000000003,0.01,0.075,0.052083333333333336,0.09624999999999997,0.05,0.042416666666666665,0.05,0.7186591886551215
z_r5_d2,32,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5575388888888888,0.5430420833333334,0.5821629166666666,0.10166666666666668,0.08,0.13033333333333333,0.0016666666666666668,0.0,0.006666666666666667,0.0,0.0,0.0,0.016666666666666666,0.01,0.03849999999999999,0.01,0.006666666666666667,0.01,0.08833333333333333,0.07075000000000001,0.10666666666666667,0.05,0.04666666666666667,0.05,0.6019411833081478
z_r5_d2,32,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5955888888888888,0.5955888888888888,0.5955888888888888,0.15166666666666673,0.15166666666666673,0.15166666666666673,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.09666666666666666,0.09666666666666666,0.09666666666666666,0.05,0.05,0.05,1.0
z_r5_d2,512,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5957180555555556,0.589035,0.6011484722222223,0.14666666666666667,0.13575000000000004,0.15516666666666665,0.008333333333333333,0.0033333333333333335,0.015166666666666658,0.0,0.0,0.0,0.04,0.03316666666666667,0.05183333333333333,0.01,0.008333333333333333,0.01,0.10916666666666666,0.0915,0.12666666666666668,0.04833333333333333,0.04575,0.05,1.0013512728118106
z_r5_d2,512,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5619958333333333,0.5558036111111111,0.566585,0.10000000000000003,0.08666666666666667,0.10941666666666668,0.0033333333333333335,0.0,0.008333333333333333,0.0,0.0,0.0,0.03333333333333333,0.022416666666666668,0.040166666666666656,0.01,0.008333333333333333,0.01,0.095,0.0815,0.11333333333333333,0.05,0.04666666666666667,0.05,0.6485673602231775
z_r5_d2,512,deconvolved_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5938930555555555,0.585067361111111,0.6013463888888889,0.14500000000000002,0.13666666666666671,0.15516666666666667,0.0,0.0,0.005333333333333315,0.0,0.0,0.0,0.025833333333333333,0.01,0.035916666666666666,0.01,0.007416666666666667,0.01,0.09666666666666666,0.08408333333333333,0.11958333333333332,0.049166666666666664,0.045,0.05,0.982259095664303
z_r5_d2,512,naive_mean_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5614291666666666,0.5550659722222222,0.5658736111111111,0.09999999999999998,0.08241666666666668,0.10758333333333334,0.0033333333333333335,0.0,0.008333333333333333,0.0,0.0,0.0,0.03333333333333333,0.02075,0.03924999999999999,0.01,0.008333333333333333,0.01,0.09333333333333334,0.08133333333333334,0.11016666666666666,0.04833333333333333,0.04666666666666667,0.05,0.6426391956294317
z_r5_d2,512,oracle_latent_lira,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5955888888888888,0.5955888888888888,0.5955888888888888,0.15166666666666673,0.15166666666666673,0.15166666666666673,0.01,0.01,0.01,0.0,0.0,0.0,0.04,0.04,0.04,0.01,0.01,0.01,0.09666666666666666,0.09666666666666666,0.09666666666666666,0.05,0.05,0.05,1.0
z_r5_d2,64,channel_lira_matched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5848208333333333,0.57177375,0.5968934722222222,0.13166666666666668,0.10891666666666669,0.15108333333333335,0.0025,0.0,0.02108333333333332,0.0,0.0,0.0,0.049166666666666664,0.03208333333333333,0.06516666666666666,0.01,0.008333333333333333,0.01,0.12166666666666667,0.10483333333333333,0.13941666666666663,0.05,0.04575,0.05,0.8873503429036389
z_r5_d2,64,channel_lira_mismatched,30,600.0,600.0,600.0,600.0,600.0,600.0,0.5622097222222222,0.5491970833333334,0.5746118055555556,0.10666666666666669,0.08208333333333334,0.12591666666666665,0.0016666666666666668,0.0,0.013333333333333334,0.0,0.0,0.0,0.03833333333333333,0.025750000000000002,0.04666666666666667,0.01,0.006666666666666667,0.01,0.1,0.08208333333333334,0.11333333333333333,0.05,0.04666666666666667,0.05,0.6508049517610138
