scope,shots,replicate,contrast,auc_difference,advantage_difference,tpr_at_0_1pct_fpr_difference,tpr_at_1pct_fpr_difference,tpr_at_5pct_fpr_difference
zz_r1_d6,64,17,matched_minus_naive_mean,0.04828055555555566,0.026666666666666616,0.016666666666666666,0.043333333333333335,0.06166666666666666
zz_r1_d6,64,17,matched_minus_deconvolved_mean,0.06345555555555571,0.040000000000000036,0.006666666666666666,0.06999999999999999,0.11499999999999999
zz_r1_d6,64,18,matched_minus_mismatched,0.030027777777777764,0.015000000000000013,0.011666666666666667,0.041666666666666664,0.07
zz_r1_d6,64,18,matched_minus_naive_mean,0.03157222222222211,0.00666666666666671,0.011666666666666667,0.03833333333333333,0.07166666666666667
zz_r1_d6,64,18,matched_minus_deconvolved_mean,0.07508055555555548,0.046666666666666745,-0.001666666666666667,0.04666666666666666,0.125
zz_r1_d6,64,19,matched_minus_mismatched,0.03086666666666682,0.01166666666666677,0.016666666666666666,0.015,0.04999999999999999
zz_r1_d6,64,19,matched_minus_naive_mean,0.036622222222222334,0.025000000000000022,0.016666666666666666,0.013333333333333329,0.075
zz_r1_d6,64,19,matched_minus_deconvolved_mean,0.07965555555555559,0.06833333333333336,0.009999999999999998,0.024999999999999998,0.11833333333333333
zz_r1_d6,64,20,matched_minus_mismatched,0.04116111111111109,0.033333333333333326,0.011666666666666667,0.02333333333333333,0.065
zz_r1_d6,64,20,matched_minus_naive_mean,0.04874166666666668,0.046666666666666634,0.011666666666666667,0.013333333333333329,0.07333333333333333
zz_r1_d6,64,20,matched_minus_deconvolved_mean,0.06745555555555549,0.04833333333333334,0.003333333333333334,0.03333333333333333,0.13833333333333334
zz_r1_d6,64,21,matched_minus_mismatched,0.034619444444444536,0.041666666666666685,0.041666666666666664,0.03166666666666666,0.065
zz_r1_d6,64,21,matched_minus_naive_mean,0.040200000000000014,0.04666666666666669,0.041666666666666664,0.026666666666666665,0.07500000000000001
zz_r1_d6,64,21,matched_minus_deconvolved_mean,0.07814722222222226,0.07333333333333336,0.034999999999999996,0.05333333333333333,0.125
zz_r1_d6,64,22,matched_minus_mismatched,0.030419444444444443,0.026666666666666616,0.011666666666666667,0.018333333333333337,0.021666666666666667
zz_r1_d6,64,22,matched_minus_naive_mean,0.03644999999999987,0.024999999999999967,0.011666666666666667,0.008333333333333338,0.03666666666666667
zz_r1_d6,64,22,matched_minus_deconvolved_mean,0.07615833333333322,0.065,0.008333333333333333,0.04,0.09333333333333332
zz_r1_d6,64,23,matched_minus_mismatched,0.03932777777777785,0.0333333333333333,0.011666666666666667,0.046666666666666676,0.04166666666666666
zz_r1_d6,64,23,matched_minus_naive_mean,0.042988888888888965,0.04166666666666666,0.011666666666666667,0.045000000000000005,0.053333333333333316
zz_r1_d6,64,23,matched_minus_deconvolved_mean,0.07911388888888904,0.058333333333333376,0.0,0.05666666666666667,0.11666666666666665
zz_r1_d6,64,24,matched_minus_mismatched,0.038502777777777775,0.023333333333333317,0.011666666666666667,0.028333333333333332,0.08166666666666668
zz_r1_d6,64,24,matched_minus_naive_mean,0.04129999999999989,0.023333333333333317,0.011666666666666667,0.024999999999999998,0.09666666666666668
zz_r1_d6,64,24,matched_minus_deconvolved_mean,0.10160277777777771,0.07833333333333331,0.003333333333333334,0.041666666666666664,0.14166666666666666
zz_r1_d6,64,25,matched_minus_mismatched,0.036361111111111066,0.023333333333333373,0.011666666666666667,0.03,0.03999999999999998
zz_r1_d6,64,25,matched_minus_naive_mean,0.04411666666666669,0.031666666666666676,0.011666666666666667,0.023333333333333334,0.06666666666666665
zz_r1_d6,64,25,matched_minus_deconvolved_mean,0.058150000000000035,0.011666666666666714,0.005,0.043333333333333335,0.10833333333333331
zz_r1_d6,64,26,matched_minus_mismatched,0.044605555555555454,0.02999999999999986,0.023333333333333334,0.03166666666666667,0.051666666666666666
zz_r1_d6,64,26,matched_minus_naive_mean,0.049441666666666606,0.034999999999999865,0.023333333333333334,0.03333333333333333,0.06
zz_r1_d6,64,26,matched_minus_deconvolved_mean,0.07608055555555548,0.05333333333333318,0.011666666666666667,0.04833333333333334,0.12666666666666665
zz_r1_d6,64,27,matched_minus_mismatched,0.0261611111111113,0.018333333333333313,0.016666666666666666,0.03,0.03
zz_r1_d6,64,27,matched_minus_naive_mean,0.03375555555555565,0.024999999999999967,0.016666666666666666,0.021666666666666667,0.059999999999999984
zz_r1_d6,64,27,matched_minus_deconvolved_mean,0.05851666666666677,0.04500000000000004,0.008333333333333333,0.045,0.11166666666666665
zz_r1_d6,64,28,matched_minus_mismatched,0.024675000000000002,0.008333333333333304,0.013333333333333334,0.011666666666666669,0.03666666666666668
zz_r1_d6,64,28,matched_minus_naive_mean,0.03142777777777772,0.019999999999999907,0.013333333333333334,0.0049999999999999975,0.058333333333333334
zz_r1_d6,64,28,matched_minus_deconvolved_mean,0.0929888888888889,0.08166666666666667,0.006666666666666667,0.025,0.125
zz_r1_d6,64,29,matched_minus_mismatched,0.036408333333333376,0.0050000000000000044,0.04,0.043333333333333335,0.039999999999999994
zz_r1_d6,64,29,matched_minus_naive_mean,0.04500555555555552,0.0183333333333332,0.04,0.03666666666666667,0.058333333333333334
zz_r1_d6,64,29,matched_minus_deconvolved_mean,0.08705277777777776,0.06166666666666665,0.03166666666666667,0.065,0.11166666666666666
zz_r1_d6,128,0,matched_minus_mismatched,0.038894444444444454,0.03333333333333338,0.016666666666666666,0.018333333333333333,0.05166666666666665
zz_r1_d6,128,0,matched_minus_naive_mean,0.04162500000000002,0.04333333333333339,0.016666666666666666,0.018333333333333333,0.048333333333333325
zz_r1_d6,128,0,matched_minus_deconvolved_mean,0.0725055555555556,0.0616666666666667,0.011666666666666665,0.043333333333333335,0.10833333333333332
zz_r1_d6,128,1,matched_minus_mismatched,0.03566111111111103,0.025000000000000133,0.023333333333333334,0.019999999999999997,0.033333333333333326
zz_r1_d6,128,1,matched_minus_naive_mean,0.03822499999999995,0.026666666666666727,0.023333333333333334,0.015,0.039999999999999994
zz_r1_d6,128,1,matched_minus_deconvolved_mean,0.06732777777777788,0.04166666666666663,0.015000000000000001,0.03666666666666667,0.10499999999999998
zz_r1_d6,128,2,matched_minus_mismatched,0.03774444444444458,0.02999999999999986,0.02,0.023333333333333334,0.035
zz_r1_d6,128,2,matched_minus_naive_mean,0.04128055555555554,0.026666666666666616,0.02,0.015,0.046666666666666676
zz_r1_d6,128,2,matched_minus_deconvolved_mean,0.06419722222222224,0.05499999999999994,0.02,0.043333333333333335,0.115
zz_r1_d6,128,3,matched_minus_mismatched,0.03932222222222226,0.019999999999999962,0.018333333333333333,0.0,0.06499999999999999
zz_r1_d6,128,3,matched_minus_naive_mean,0.04118888888888894,0.023333333333333317,0.018333333333333333,-0.008333333333333335,0.06999999999999999
zz_r1_d6,128,3,matched_minus_deconvolved_mean,0.05698611111111107,0.040000000000000036,0.011666666666666665,0.021666666666666664,0.13833333333333334
zz_r1_d6,128,4,matched_minus_mismatched,0.02758611111111109,0.010000000000000064,0.021666666666666667,0.02333333333333333,0.065
zz_r1_d6,128,4,matched_minus_naive_mean,0.03004999999999991,0.010000000000000009,0.021666666666666667,0.015,0.07333333333333333
zz_r1_d6,128,4,matched_minus_deconvolved_mean,0.06753888888888882,0.05499999999999994,0.011666666666666667,0.03833333333333333,0.13166666666666665
zz_r1_d6,128,5,matched_minus_mismatched,0.04202499999999998,0.026666666666666616,0.02,0.03166666666666667,0.010000000000000009
zz_r1_d6,128,5,matched_minus_naive_mean,0.045466666666666544,0.03166666666666662,0.02,0.028333333333333335,0.03
zz_r1_d6,128,5,matched_minus_deconvolved_mean,0.08416111111111113,0.07499999999999996,0.016666666666666666,0.05666666666666667,0.10999999999999999
zz_r1_d6,128,6,matched_minus_mismatched,0.041822222222222094,0.03999999999999998,0.025,0.03166666666666666,0.05666666666666667
zz_r1_d6,128,6,matched_minus_naive_mean,0.04382222222222221,0.04000000000000009,0.025,0.03,0.06
zz_r1_d6,128,6,matched_minus_deconvolved_mean,0.05667499999999992,0.046666666666666745,0.018333333333333333,0.04833333333333333,0.12666666666666668
zz_r1_d6,128,7,matched_minus_mismatched,0.039622222222222225,0.026666666666666727,0.013333333333333334,0.0049999999999999975,0.048333333333333325
zz_r1_d6,128,7,matched_minus_naive_mean,0.041999999999999926,0.033333333333333326,0.013333333333333334,0.0,0.06833333333333332
zz_r1_d6,128,7,matched_minus_deconvolved_mean,0.06380277777777765,0.04166666666666663,0.008333333333333335,0.024999999999999994,0.11833333333333332
zz_r1_d6,128,8,matched_minus_mismatched,0.03369722222222227,0.021666666666666667,0.025,0.013333333333333332,0.02833333333333332
zz_r1_d6,128,8,matched_minus_naive_mean,0.03694166666666687,0.018333333333333257,0.025,0.0049999999999999975,0.029999999999999985
zz_r1_d6,128,8,matched_minus_deconvolved_mean,0.054777777777777814,0.034999999999999976,0.018333333333333333,0.034999999999999996,0.09666666666666665
zz_r1_d6,128,9,matched_minus_mismatched,0.03671111111111114,0.023333333333333206,0.02,0.015000000000000003,0.08333333333333333
zz_r1_d6,128,9,matched_minus_naive_mean,0.03885555555555553,0.02833333333333332,0.02,0.0050000000000000044,0.07999999999999999
zz_r1_d6,128,9,matched_minus_deconvolved_mean,0.059541666666666715,0.05833333333333324,0.011666666666666667,0.02666666666666667,0.13499999999999998
zz_r1_d6,128,10,matched_minus_mismatched,0.023111111111111082,0.020000000000000073,0.016666666666666666,0.02333333333333333,0.03499999999999999
zz_r1_d6,128,10,matched_minus_naive_mean,0.025699999999999945,0.01666666666666672,0.016666666666666666,0.018333333333333333,0.05166666666666665
zz_r1_d6,128,10,matched_minus_deconvolved_mean,0.05895000000000006,0.046666666666666634,0.015,0.043333333333333335,0.11833333333333332
zz_r1_d6,128,11,matched_minus_mismatched,0.032744444444444576,0.019999999999999962,0.018333333333333333,0.003333333333333334,0.06499999999999999
zz_r1_d6,128,11,matched_minus_naive_mean,0.035150000000000126,0.018333333333333368,0.018333333333333333,0.003333333333333334,0.06166666666666665
zz_r1_d6,128,11,matched_minus_deconvolved_mean,0.06421666666666681,0.05499999999999999,0.01,0.026666666666666665,0.11666666666666665
zz_r1_d6,128,12,matched_minus_mismatched,0.04918055555555556,0.03999999999999987,0.02,0.020000000000000004,0.051666666666666666
zz_r1_d6,128,12,matched_minus_naive_mean,0.05287222222222232,0.044999999999999984,0.02,0.018333333333333333,0.053333333333333344
zz_r1_d6,128,12,matched_minus_deconvolved_mean,0.06605277777777785,0.0633333333333333,0.016666666666666666,0.04166666666666667,0.11666666666666667
zz_r1_d6,128,13,matched_minus_mismatched,0.03172222222222232,0.026666666666666616,0.018333333333333333,-0.0016666666666666635,0.046666666666666676
zz_r1_d6,128,13,matched_minus_naive_mean,0.03321944444444458,0.013333333333333308,0.018333333333333333,0.0,0.05333333333333333
zz_r1_d6,128,13,matched_minus_deconvolved_mean,0.07526388888888902,0.0733333333333333,0.004999999999999999,0.010000000000000002,0.11666666666666667
zz_r1_d6,128,14,matched_minus_mismatched,0.04410555555555551,0.030000000000000027,0.006666666666666667,0.008333333333333331,0.04666666666666666
zz_r1_d6,128,14,matched_minus_naive_mean,0.045797222222222045,0.043333333333333335,0.006666666666666667,0.0049999999999999975,0.05
zz_r1_d6,128,14,matched_minus_deconvolved_mean,0.06734999999999991,0.06833333333333336,-0.003333333333333333,0.023333333333333334,0.10666666666666666
zz_r1_d6,128,15,matched_minus_mismatched,0.03768333333333329,0.04166666666666663,0.01,-0.0066666666666666645,0.05
zz_r1_d6,128,15,matched_minus_naive_mean,0.04219166666666663,0.048333333333333284,0.01,-0.008333333333333331,0.05500000000000001
zz_r1_d6,128,15,matched_minus_deconvolved_mean,0.06622222222222218,0.05833333333333324,0.005,0.013333333333333334,0.13
zz_r1_d6,128,16,matched_minus_mismatched,0.04072500000000001,0.04333333333333328,0.013333333333333334,0.026666666666666665,0.03333333333333334
zz_r1_d6,128,16,matched_minus_naive_mean,0.0432055555555555,0.04999999999999993,0.013333333333333334,0.03166666666666666,0.04166666666666667
zz_r1_d6,128,16,matched_minus_deconvolved_mean,0.06851666666666667,0.06333333333333324,0.003333333333333334,0.04833333333333333,0.11333333333333334
zz_r1_d6,128,17,matched_minus_mismatched,0.0354444444444445,0.03166666666666673,0.018333333333333333,0.021666666666666667,0.05499999999999999
zz_r1_d6,128,17,matched_minus_naive_mean,0.03698333333333337,0.025000000000000022,0.018333333333333333,0.018333333333333333,0.06499999999999999
zz_r1_d6,128,17,matched_minus_deconvolved_mean,0.0718361111111111,0.0616666666666667,0.006666666666666666,0.03666666666666667,0.12666666666666665
zz_r1_d6,128,18,matched_minus_mismatched,0.043625000000000025,0.02999999999999997,0.016666666666666666,0.023333333333333334,0.03166666666666665
zz_r1_d6,128,18,matched_minus_naive_mean,0.04684166666666667,0.034999999999999976,0.016666666666666666,0.016666666666666663,0.048333333333333325
zz_r1_d6,128,18,matched_minus_deconvolved_mean,0.06484722222222217,0.041666666666666685,0.013333333333333332,0.03666666666666667,0.08999999999999998
zz_r1_d6,128,19,matched_minus_mismatched,0.042027777777777775,0.03999999999999998,0.021666666666666667,0.011666666666666665,0.03833333333333333
zz_r1_d6,128,19,matched_minus_naive_mean,0.04520555555555539,0.048333333333333395,0.021666666666666667,0.008333333333333331,0.04666666666666666
zz_r1_d6,128,19,matched_minus_deconvolved_mean,0.06798611111111097,0.06666666666666665,0.018333333333333333,0.02833333333333333,0.10833333333333334
zz_r1_d6,128,20,matched_minus_mismatched,0.04083055555555559,0.036666666666666625,0.015,-0.0016666666666666705,0.053333333333333344
zz_r1_d6,128,20,matched_minus_naive_mean,0.043844444444444464,0.02999999999999997,0.015,-0.003333333333333334,0.05833333333333335
zz_r1_d6,128,20,matched_minus_deconvolved_mean,0.07506111111111102,0.06833333333333336,0.008333333333333331,0.021666666666666667,0.12333333333333335
zz_r1_d6,128,21,matched_minus_mismatched,0.03806666666666669,0.018333333333333313,0.02,0.008333333333333331,0.018333333333333326
zz_r1_d6,128,21,matched_minus_naive_mean,0.041119444444444486,0.026666666666666727,0.02,0.0050000000000000044,0.02499999999999998
zz_r1_d6,128,21,matched_minus_deconvolved_mean,0.06150833333333339,0.03500000000000003,0.016666666666666666,0.035,0.08833333333333332
zz_r1_d6,128,22,matched_minus_mismatched,0.04284166666666667,0.03333333333333327,0.02,0.015,0.04999999999999999
zz_r1_d6,128,22,matched_minus_naive_mean,0.04501944444444439,0.041666666666666574,0.02,0.008333333333333338,0.06666666666666665
zz_r1_d6,128,22,matched_minus_deconvolved_mean,0.05860277777777778,0.02333333333333326,0.01,0.025,0.11166666666666666
zz_r1_d6,128,23,matched_minus_mismatched,0.042094444444444434,0.05333333333333323,0.016666666666666666,0.021666666666666664,0.04500000000000001
zz_r1_d6,128,23,matched_minus_naive_mean,0.04432500000000006,0.05833333333333324,0.016666666666666666,0.016666666666666663,0.038333333333333344
zz_r1_d6,128,23,matched_minus_deconvolved_mean,0.056519444444444455,0.05666666666666653,0.013333333333333332,0.03666666666666667,0.115
zz_r1_d6,128,24,matched_minus_mismatched,0.03345833333333326,0.023333333333333373,0.011666666666666667,0.011666666666666665,0.06333333333333334
zz_r1_d6,128,24,matched_minus_naive_mean,0.0365861111111111,0.025000000000000078,0.011666666666666667,0.011666666666666665,0.06
zz_r1_d6,128,24,matched_minus_deconvolved_mean,0.0699749999999999,0.07,0.005,0.03,0.11166666666666666
zz_r1_d6,128,25,matched_minus_mismatched,0.033400000000000096,0.011666666666666714,0.018333333333333333,0.015000000000000003,0.04333333333333335
zz_r1_d6,128,25,matched_minus_naive_mean,0.03524166666666673,0.013333333333333364,0.018333333333333333,0.008333333333333331,0.05166666666666668
zz_r1_d6,128,25,matched_minus_deconvolved_mean,0.06510277777777795,0.056666666666666754,0.01,0.02666666666666667,0.1
zz_r1_d6,128,26,matched_minus_mismatched,0.023461111111111155,-5.551115123125783e-17,0.015,0.020000000000000004,0.03333333333333334
zz_r1_d6,128,26,matched_minus_naive_mean,0.025461111111111157,-0.0016666666666666496,0.015,0.013333333333333336,0.045
zz_r1_d6,128,26,matched_minus_deconvolved_mean,0.07647777777777787,0.07833333333333331,0.004999999999999999,0.04,0.12166666666666667
zz_r1_d6,128,27,matched_minus_mismatched,0.027091666666666736,0.010000000000000009,0.02,0.0016666666666666635,0.04999999999999999
zz_r1_d6,128,27,matched_minus_naive_mean,0.0313972222222223,0.016666666666666607,0.02,-0.003333333333333334,0.05666666666666666
zz_r1_d6,128,27,matched_minus_deconvolved_mean,0.06410833333333343,0.06333333333333335,0.015,0.026666666666666665,0.12166666666666666
zz_r1_d6,128,28,matched_minus_mismatched,0.02865277777777775,-0.004999999999999949,0.018333333333333333,0.016666666666666666,0.04166666666666667
zz_r1_d6,128,28,matched_minus_naive_mean,0.03275277777777774,5.551115123125783e-17,0.018333333333333333,0.009999999999999995,0.05333333333333333
zz_r1_d6,128,28,matched_minus_deconvolved_mean,0.0563027777777777,0.040000000000000036,0.013333333333333332,0.03833333333333333,0.10333333333333333
zz_r1_d6,128,29,matched_minus_mismatched,0.027258333333333273,0.0050000000000000044,0.015,0.03833333333333333,0.045
zz_r1_d6,128,29,matched_minus_naive_mean,0.02899166666666675,0.010000000000000009,0.015,0.03666666666666666,0.05333333333333333
zz_r1_d6,128,29,matched_minus_deconvolved_mean,0.05119722222222223,0.03999999999999998,0.004999999999999999,0.04666666666666666,0.08333333333333333
zz_r1_d6,256,0,matched_minus_mismatched,0.04393888888888886,0.043333333333333335,0.03,0.013333333333333329,0.06166666666666666
zz_r1_d6,256,0,matched_minus_naive_mean,0.04563611111111099,0.04999999999999993,0.03,0.011666666666666665,0.06666666666666667
zz_r1_d6,256,0,matched_minus_deconvolved_mean,0.0504916666666666,0.04500000000000004,0.024999999999999998,0.034999999999999996,0.09833333333333333
zz_r1_d6,256,1,matched_minus_mismatched,0.043763888888888935,0.05166666666666664,0.023333333333333334,0.0016666666666666635,0.02499999999999998
zz_r1_d6,256,1,matched_minus_naive_mean,0.04584722222222215,0.05499999999999994,0.023333333333333334,-0.0016666666666666705,0.029999999999999985
zz_r1_d6,256,1,matched_minus_deconvolved_mean,0.05480833333333335,0.03833333333333322,0.015000000000000001,0.021666666666666667,0.09499999999999999
zz_r1_d6,256,2,matched_minus_mismatched,0.0336277777777777,0.013333333333333308,0.03,0.008333333333333331,0.059999999999999984
zz_r1_d6,256,2,matched_minus_naive_mean,0.03564166666666668,0.01666666666666672,0.03,0.0049999999999999975,0.05833333333333332
zz_r1_d6,256,2,matched_minus_deconvolved_mean,0.07047500000000007,0.04500000000000004,0.026666666666666665,0.024999999999999994,0.10999999999999999
zz_r1_d6,256,3,matched_minus_mismatched,0.032041666666666635,0.025000000000000022,0.02,-0.0016666666666666635,0.039999999999999994
zz_r1_d6,256,3,matched_minus_naive_mean,0.03348333333333331,0.033333333333333326,0.02,-0.0016666666666666635,0.04166666666666666
zz_r1_d6,256,3,matched_minus_deconvolved_mean,0.05323611111111115,0.04833333333333334,0.013333333333333332,0.015000000000000003,0.09999999999999999
zz_r1_d6,256,4,matched_minus_mismatched,0.03746111111111117,0.030000000000000138,0.018333333333333333,0.010000000000000002,0.04500000000000001
zz_r1_d6,256,4,matched_minus_naive_mean,0.039622222222222225,0.030000000000000027,0.018333333333333333,0.008333333333333331,0.05166666666666668
zz_r1_d6,256,4,matched_minus_deconvolved_mean,0.06128333333333347,0.0500000000000001,0.015,0.03333333333333333,0.12166666666666667
zz_r1_d6,256,5,matched_minus_mismatched,0.036408333333333265,0.020000000000000018,0.016666666666666666,-0.003333333333333334,0.03833333333333333
zz_r1_d6,256,5,matched_minus_naive_mean,0.03871944444444442,0.020000000000000073,0.016666666666666666,-0.006666666666666668,0.039999999999999994
zz_r1_d6,256,5,matched_minus_deconvolved_mean,0.04744999999999988,0.026666666666666672,0.009999999999999998,0.018333333333333333,0.11
zz_r1_d6,256,6,matched_minus_mismatched,0.03408055555555567,0.00833333333333336,0.016666666666666666,-0.0016666666666666635,0.058333333333333334
zz_r1_d6,256,6,matched_minus_naive_mean,0.03607500000000008,0.008333333333333248,0.016666666666666666,-0.0016666666666666635,0.058333333333333334
zz_r1_d6,256,6,matched_minus_deconvolved_mean,0.04946111111111118,0.019999999999999962,0.011666666666666665,0.018333333333333333,0.10166666666666666
zz_r1_d6,256,7,matched_minus_mismatched,0.053472222222222254,0.06999999999999995,0.028333333333333332,0.02333333333333333,0.04500000000000001
zz_r1_d6,256,7,matched_minus_naive_mean,0.05441111111111119,0.07,0.028333333333333332,0.02333333333333333,0.053333333333333344
zz_r1_d6,256,7,matched_minus_deconvolved_mean,0.06185833333333346,0.06000000000000011,0.018333333333333333,0.04,0.11166666666666668
zz_r1_d6,256,8,matched_minus_mismatched,0.03830833333333339,0.02499999999999991,0.023333333333333334,0.006666666666666668,0.02500000000000001
zz_r1_d6,256,8,matched_minus_naive_mean,0.03990000000000005,0.033333333333333326,0.023333333333333334,0.003333333333333334,0.03500000000000002
zz_r1_d6,256,8,matched_minus_deconvolved_mean,0.05464722222222229,0.039999999999999925,0.02,0.025,0.10166666666666668
zz_r1_d6,256,9,matched_minus_mismatched,0.028391666666666704,0.021666666666666723,0.028333333333333332,0.01666666666666667,0.028333333333333335
zz_r1_d6,256,9,matched_minus_naive_mean,0.029955555555555624,0.025000000000000133,0.028333333333333332,0.011666666666666672,0.03
zz_r1_d6,256,9,matched_minus_deconvolved_mean,0.043605555555555564,0.03166666666666673,0.024999999999999998,0.043333333333333335,0.07333333333333333
zz_r1_d6,256,10,matched_minus_mismatched,0.03592777777777778,0.023333333333333428,0.021666666666666667,0.011666666666666665,0.051666666666666666
zz_r1_d6,256,10,matched_minus_naive_mean,0.037230555555555545,0.021666666666666667,0.021666666666666667,0.008333333333333331,0.05499999999999999
zz_r1_d6,256,10,matched_minus_deconvolved_mean,0.05506666666666671,0.036666666666666736,0.013333333333333334,0.03166666666666667,0.12
zz_r1_d6,256,11,matched_minus_mismatched,0.03830555555555559,0.015000000000000013,0.023333333333333334,0.008333333333333331,0.04833333333333334
zz_r1_d6,256,11,matched_minus_naive_mean,0.03951388888888896,0.020000000000000018,0.023333333333333334,0.008333333333333331,0.051666666666666666
zz_r1_d6,256,11,matched_minus_deconvolved_mean,0.05504444444444456,0.03833333333333333,0.015000000000000001,0.03,0.11
zz_r1_d6,256,12,matched_minus_mismatched,0.03274722222222226,0.014999999999999902,0.015,0.015,0.05166666666666665
zz_r1_d6,256,12,matched_minus_naive_mean,0.034174999999999955,0.019999999999999907,0.015,0.013333333333333336,0.04999999999999999
zz_r1_d6,256,12,matched_minus_deconvolved_mean,0.05295277777777785,0.036666666666666514,0.006666666666666666,0.03833333333333334,0.10999999999999999
zz_r1_d6,256,13,matched_minus_mismatched,0.044241666666666735,0.044999999999999984,0.021666666666666667,0.021666666666666667,0.04166666666666667
zz_r1_d6,256,13,matched_minus_naive_mean,0.04628611111111125,0.04500000000000004,0.021666666666666667,0.01666666666666667,0.05166666666666668
zz_r1_d6,256,13,matched_minus_deconvolved_mean,0.056208333333333416,0.03999999999999998,0.015,0.043333333333333335,0.12833333333333335
zz_r1_d6,256,14,matched_minus_mismatched,0.04283888888888898,0.02999999999999997,0.02,0.0,0.04666666666666666
zz_r1_d6,256,14,matched_minus_naive_mean,0.04385277777777785,0.028333333333333377,0.02,-0.0016666666666666635,0.05666666666666666
zz_r1_d6,256,14,matched_minus_deconvolved_mean,0.053941666666666666,0.033333333333333326,0.015,0.025,0.12833333333333333
zz_r1_d6,256,15,matched_minus_mismatched,0.03570555555555566,0.011666666666666714,0.01,0.0049999999999999975,0.04666666666666666
zz_r1_d6,256,15,matched_minus_naive_mean,0.0372527777777778,0.018333333333333368,0.01,0.0,0.04333333333333332
zz_r1_d6,256,15,matched_minus_deconvolved_mean,0.06711111111111112,0.0616666666666667,0.006666666666666666,0.028333333333333335,0.10166666666666666
zz_r1_d6,256,16,matched_minus_mismatched,0.0327222222222221,0.015000000000000013,0.016666666666666666,0.015,0.026666666666666658
zz_r1_d6,256,16,matched_minus_naive_mean,0.033936111111111056,0.011666666666666714,0.016666666666666666,0.016666666666666663,0.03
zz_r1_d6,256,16,matched_minus_deconvolved_mean,0.051297222222222105,0.038333333333333275,0.009999999999999998,0.03833333333333333,0.08666666666666667
zz_r1_d6,256,17,matched_minus_mismatched,0.039669444444444424,0.02999999999999997,0.028333333333333332,0.008333333333333331,0.038333333333333344
zz_r1_d6,256,17,matched_minus_naive_mean,0.04077777777777769,0.030000000000000082,0.028333333333333332,0.0049999999999999975,0.05000000000000002
zz_r1_d6,256,17,matched_minus_deconvolved_mean,0.06491666666666651,0.040000000000000036,0.019999999999999997,0.02333333333333333,0.11166666666666668
zz_r1_d6,256,18,matched_minus_mismatched,0.043519444444444444,0.05499999999999994,0.018333333333333333,0.0049999999999999975,0.03833333333333333
zz_r1_d6,256,18,matched_minus_naive_mean,0.04455555555555557,0.05999999999999994,0.018333333333333333,0.0049999999999999975,0.045
zz_r1_d6,256,18,matched_minus_deconvolved_mean,0.031299999999999994,0.026666666666666616,0.008333333333333333,0.02333333333333333,0.065
zz_r1_d6,256,19,matched_minus_mismatched,0.04071388888888883,0.036666666666666625,0.018333333333333333,0.015,0.035
zz_r1_d6,256,19,matched_minus_naive_mean,0.04179722222222226,0.038333333333333275,0.018333333333333333,0.011666666666666665,0.03166666666666666
zz_r1_d6,256,19,matched_minus_deconvolved_mean,0.05283888888888899,0.04499999999999993,0.011666666666666665,0.03666666666666667,0.09166666666666667
zz_r1_d6,256,20,matched_minus_mismatched,0.03297777777777777,0.026666666666666727,0.02,0.02666666666666667,0.016666666666666663
zz_r1_d6,256,20,matched_minus_naive_mean,0.03478888888888887,0.03500000000000003,0.02,0.02333333333333333,0.01999999999999999
zz_r1_d6,256,20,matched_minus_deconvolved_mean,0.0684555555555556,0.07000000000000006,0.016666666666666666,0.05,0.08499999999999999
zz_r1_d6,256,21,matched_minus_mismatched,0.03787222222222231,0.021666666666666667,0.018333333333333333,0.01666666666666667,0.03833333333333333
zz_r1_d6,256,21,matched_minus_naive_mean,0.03995000000000004,0.024999999999999967,0.018333333333333333,0.01666666666666667,0.051666666666666666
zz_r1_d6,256,21,matched_minus_deconvolved_mean,0.06053055555555553,0.041666666666666685,0.011666666666666665,0.04166666666666667,0.11
zz_r1_d6,256,22,matched_minus_mismatched,0.03432222222222214,0.011666666666666659,0.013333333333333334,0.008333333333333331,0.05666666666666667
zz_r1_d6,256,22,matched_minus_naive_mean,0.03588333333333327,0.018333333333333368,0.013333333333333334,0.008333333333333331,0.058333333333333334
zz_r1_d6,256,22,matched_minus_deconvolved_mean,0.048800000000000066,0.020000000000000073,0.005000000000000001,0.026666666666666665,0.12166666666666667
zz_r1_d6,256,23,matched_minus_mismatched,0.04443611111111112,0.051666666666666694,0.02,0.010000000000000002,0.04666666666666666
zz_r1_d6,256,23,matched_minus_naive_mean,0.04623888888888883,0.0533333333333334,0.02,0.006666666666666668,0.05166666666666665
zz_r1_d6,256,23,matched_minus_deconvolved_mean,0.04790277777777785,0.03166666666666673,0.01,0.02,0.08333333333333333
zz_r1_d6,256,24,matched_minus_mismatched,0.027699999999999836,0.015000000000000013,0.021666666666666667,0.02333333333333333,0.03666666666666667
zz_r1_d6,256,24,matched_minus_naive_mean,0.02961388888888883,0.021666666666666612,0.021666666666666667,0.020000000000000004,0.039999999999999994
zz_r1_d6,256,24,matched_minus_deconvolved_mean,0.05013333333333325,0.040000000000000036,0.016666666666666666,0.051666666666666666,0.10833333333333334
zz_r1_d6,256,25,matched_minus_mismatched,0.036447222222222075,0.019999999999999962,0.02,0.003333333333333334,0.045
zz_r1_d6,256,25,matched_minus_naive_mean,0.038044444444444325,0.028333333333333266,0.02,0.0,0.058333333333333334
