cell,mode,shots,fold,n_train_public_nonmember_pairs,n_test_public_nonmember_pairs,intercept,slope,scale,train_rmse,train_r_squared,train_residual_mean,train_residual_std,train_residual_skew,train_residual_excess_kurtosis,train_coverage_90pct,test_rmse,test_r_squared,test_residual_mean,test_residual_std,test_residual_skew,test_residual_excess_kurtosis,test_coverage_90pct
eff_su2_r1_d2,noisy_shot,512,1,2460,540,-0.13972246228381124,0.8426779551198188,0.803332831802804,0.803006207340511,0.7523072992375948,-7.509801272261221e-17,0.803006207340511,-0.13412930955909302,0.6957785581424676,0.8943089430894309,0.8796110770135155,0.62072227008901,-0.05534538003049909,0.8778681767293744,-0.3569050332876046,0.7555393580429981,0.85
eff_su2_r1_d2,noisy_shot,512,2,2520,480,-0.14451838139617984,0.8442411438502008,0.8193915775170851,0.8190663575886096,0.7214173973212659,-8.176880689302741e-17,0.8190663575886096,-0.16148659012040453,0.7092039778908079,0.8892857142857142,0.8077930572903872,0.7866683789126226,-0.03998116551176994,0.8068030303679278,-0.36248342256437077,0.8981125086181776,0.8958333333333334
eff_su2_r1_d2,noisy_shot,512,3,2220,780,-0.1765286606739796,0.863237814787728,0.7994327799802536,0.7990725939831551,0.7319121695850197,-6.881382350829799e-17,0.7990725939831551,-0.26893739538908523,0.9578644907667186,0.8900900900900901,0.8686537261640678,0.7332746059352814,0.04098747480141861,0.8676861891767796,-0.11891294152412246,0.2714644162529676,0.8628205128205129
eff_su2_r1_d2,noisy_shot,512,4,2400,600,-0.15441862808762952,0.8394021242782533,0.840161073230174,0.8398109331552758,0.7203922030265744,1.1842378929335004e-17,0.8398109331552758,-0.21775214119445827,0.6307476221211337,0.88875,0.720574660826956,0.7827299091789004,0.03656570061357579,0.7196462960125071,0.07236244541938983,1.0908370722163792,0.93
eff_su2_r1_d2,noisy_shot,1024,0,2400,600,-0.09525256771184032,0.844591205636633,0.6123507212394721,0.6120955219280181,0.8383021394731753,-2.55351295663786e-17,0.6120955219280181,-0.19550641179851436,1.0662207098051546,0.8991666666666667,0.6087878020625769,0.788440801960405,-0.046533263939164224,0.6070067901492958,-0.16284114133165206,0.7336989669024598,0.8916666666666667
eff_su2_r1_d2,noisy_shot,1024,1,2460,540,-0.09230491916216577,0.8357168948494403,0.606402959212657,0.6061564038216103,0.8398099797718215,-3.538271753276922e-17,0.6061564038216103,-0.11725077730419402,0.9916789015145815,0.9024390243902439,0.6354189929962241,0.7704383312311611,-0.02926298191722043,0.6347448105732318,-0.3810469719192501,0.8844014029918847,0.8703703703703703
eff_su2_r1_d2,noisy_shot,1024,2,2520,480,-0.0968257346004987,0.8427582241773652,0.6112699329890939,0.6110273174078009,0.822595774295338,-3.242556135413156e-17,0.6110273174078009,-0.2003078978844522,1.0446271426630496,0.8976190476190476,0.6133443786417919,0.8624956041830483,-0.0393145888465537,0.6120830743578132,-0.10536762481474735,0.7621644675456478,0.89375
eff_su2_r1_d2,noisy_shot,1024,3,2220,780,-0.1250952475653997,0.8626106515478281,0.5935355094909998,0.59326809091041,0.8318090697647589,1.880377735401166e-17,0.59326809091041,-0.30934413935442573,1.1732680750540956,0.895045045045045,0.6628948214889098,0.8227386505759486,0.024418735290339486,0.6624449182563286,-0.05057889993366228,0.6299799337797034,0.8730769230769231
eff_su2_r1_d2,noisy_shot,1024,4,2400,600,-0.11257292656425211,0.8379416209864806,0.6315500513033381,0.6312868506037209,0.8196174537900099,-1.1842378929335004e-17,0.6312868506037209,-0.15046575177856353,0.7247063715931517,0.8966666666666666,0.5254221909063381,0.8700246710568188,0.06624544344829682,0.5212293352442425,-0.2128999601054189,2.5802524343870727,0.9466666666666667
eff_su2_r5_d2,ideal_shot,128,0,2400,600,-0.28146332923219286,1.0271075963810343,1.7367707323600239,1.7360469270640089,0.6815108498199196,-3.005003653318757e-16,1.7360469270640089,0.029756641265453136,0.44045441141887887,0.8925,1.8334030256331864,0.6004584804451101,-0.19680616036205256,1.8228093673350674,-0.2896663218735147,0.5578416411277978,0.8916666666666667
eff_su2_r5_d2,ideal_shot,128,1,2460,540,-0.28299778196504777,0.9911185858103982,1.748453287855502,1.7477423899656341,0.6756576081997394,-5.4879316989601235e-17,1.7477423899656341,-0.12686017948072875,0.4296839958466281,0.8987804878048781,1.7863981984319066,0.6183531905364208,0.08898456065402499,1.7841805601804914,0.3520161452806599,0.740079768399938,0.8962962962962963
eff_su2_r5_d2,ideal_shot,128,2,2520,480,-0.29340234709103497,0.9997319398141334,1.7574724672584392,1.7567749191193294,0.6716239503947116,1.17013982277953e-16,1.7567749191193294,-0.06171738625192129,0.451155866834164,0.9,1.7426690506243525,0.6406991585712458,0.08459466068693855,1.740614593581027,0.09076642238666446,0.7631531250070842,0.89375
eff_su2_r5_d2,ideal_shot,128,3,2220,780,-0.26137873986145643,0.9797066040870627,1.7536288465008294,1.7528387456062513,0.6225043320929864,1.0882186043172705e-16,1.7528387456062513,0.0029212296827293943,0.6723992455835721,0.9009009009009009,1.762725875360162,0.7499014366108256,0.04412273661706225,1.7621735714105098,-0.12750177897164974,0.05514671565293128,0.8948717948717949
