target_id,structural_cell_id,model_seed,data_seed,risk_role,fm_kind,reps,depth,mode,shots,attack,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,roc_auc,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,tpr_at_5pct_fpr,tpr_at_10pct_fpr
MNIST_QNN_eff_su2_r5_d2_s43,eff_su2_r5_d2,43,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,loss,0.837,0.777,0.05999999999999996,0.43801619576639494,0.6328841550904325,0.1948679593240376,0.53024,0.5235000000000001,0.046999999999999986,0.739,0.692,0.062,0.101
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,confidence,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,correctness,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,loss,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,confidence,0.753,0.689,0.064,0.5973957462419319,0.8440254351800978,0.24662968893816584,0.5032,0.5,0.0,0.44399999999999995,0.44400000000000006,0.05900000000000001,0.10800000000000001
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,correctness,0.753,0.689,0.064,0.5973957462419319,0.8440254351800978,0.24662968893816584,0.532,0.5195000000000001,0.039,0.641,0.602,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,loss,0.753,0.689,0.064,0.5973957462419319,0.8440254351800978,0.24662968893816584,0.54288,0.526,0.052000000000000005,0.617,0.5650000000000001,0.069,0.119
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,confidence,0.8240000000000001,0.744,0.07999999999999999,0.423757200337539,0.6813214238077998,0.2575642234702609,0.5200799999999999,0.5235000000000001,0.047,0.462,0.41500000000000004,0.061,0.11100000000000002
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,correctness,0.8240000000000001,0.744,0.07999999999999999,0.423757200337539,0.6813214238077998,0.2575642234702609,0.54,0.54,0.07999999999999999,0.8240000000000001,0.744,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,loss,0.8240000000000001,0.744,0.07999999999999999,0.423757200337539,0.6813214238077998,0.2575642234702609,0.55887,0.5315000000000001,0.063,0.5980000000000001,0.5349999999999999,0.06999999999999999,0.122
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,confidence,0.844,0.76,0.08399999999999998,0.37619462089876465,0.6696042445652275,0.2934096236664627,0.526805,0.5085,0.017000000000000005,0.454,0.437,0.07100000000000001,0.11299999999999999
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,correctness,0.844,0.76,0.08399999999999998,0.37619462089876465,0.6696042445652275,0.2934096236664627,0.542,0.538,0.07599999999999998,0.808,0.732,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,loss,0.844,0.76,0.08399999999999998,0.37619462089876465,0.6696042445652275,0.2934096236664627,0.569855,0.5285,0.05699999999999998,0.619,0.562,0.077,0.125
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,128,confidence,0.728,0.6599999999999999,0.06799999999999999,0.6440820444447073,0.9205117331783841,0.2764296887336768,0.52056,0.5215,0.043,0.5439999999999999,0.501,0.05700000000000001,0.11200000000000002
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,128,correctness,0.728,0.6599999999999999,0.06799999999999999,0.6440820444447073,0.9205117331783841,0.2764296887336768,0.534,0.5305,0.061,0.655,0.5940000000000001,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,128,loss,0.728,0.6599999999999999,0.06799999999999999,0.6440820444447073,0.9205117331783841,0.2764296887336768,0.55901,0.542,0.08399999999999999,0.596,0.512,0.074,0.11599999999999999
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,512,confidence,0.8089999999999999,0.721,0.08800000000000004,0.47028202465228974,0.7132912763806234,0.24300925172833376,0.52895,0.526,0.052000000000000005,0.495,0.44299999999999995,0.045,0.11000000000000001
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,512,correctness,0.8089999999999999,0.721,0.08800000000000004,0.47028202465228974,0.7132912763806234,0.24300925172833376,0.544,0.544,0.08800000000000004,0.8089999999999999,0.721,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,512,loss,0.8089999999999999,0.721,0.08800000000000004,0.47028202465228974,0.7132912763806234,0.24300925172833376,0.56785,0.5365,0.073,0.6060000000000001,0.533,0.052000000000000005,0.125
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,confidence,0.8240000000000001,0.733,0.091,0.42524371116468684,0.6875835585623864,0.2623398473976995,0.53255,0.5165,0.033000000000000015,0.484,0.45099999999999996,0.046,0.10300000000000001
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,correctness,0.8240000000000001,0.733,0.091,0.42524371116468684,0.6875835585623864,0.2623398473976995,0.5455,0.5455,0.091,0.8240000000000001,0.733,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s44,eff_su2_r5_d2,44,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,loss,0.8240000000000001,0.733,0.091,0.42524371116468684,0.6875835585623864,0.2623398473976995,0.5744,0.528,0.05599999999999998,0.633,0.5770000000000001,0.05600000000000001,0.11599999999999999
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,confidence,0.92,0.75,0.17000000000000004,0.2878437943960307,0.5958045964330085,0.30796080203697784,0.52,0.49,-0.020000000000000018,0.63,0.65,0.04,0.11
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,correctness,0.92,0.75,0.17000000000000004,0.2878437943960307,0.5958045964330085,0.30796080203697784,0.585,0.585,0.17000000000000004,0.92,0.75,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,exact,0,loss,0.92,0.75,0.17000000000000004,0.2878437943960307,0.5958045964330085,0.30796080203697784,0.5641,0.57,0.14,0.85,0.71,0.04,0.12
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,confidence,0.771,0.693,0.07800000000000001,0.5878566953144846,0.8931738947465622,0.3053171994320776,0.5146,0.5035000000000001,0.006999999999999995,0.40499999999999997,0.398,0.049,0.11499999999999999
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,correctness,0.771,0.693,0.07800000000000001,0.5878566953144846,0.8931738947465622,0.3053171994320776,0.5389999999999999,0.5285,0.05700000000000001,0.682,0.625,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,128,loss,0.771,0.693,0.07800000000000001,0.5878566953144846,0.8931738947465622,0.3053171994320776,0.5534800000000001,0.5195000000000001,0.039,0.558,0.519,0.059,0.121
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,confidence,0.865,0.743,0.122,0.35849943948254803,0.6737358702114834,0.31523643072893537,0.51795,0.491,-0.018000000000000023,0.47800000000000004,0.496,0.049,0.097
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,correctness,0.865,0.743,0.122,0.35849943948254803,0.6737358702114834,0.31523643072893537,0.561,0.561,0.122,0.865,0.743,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,512,loss,0.865,0.743,0.122,0.35849943948254803,0.6737358702114834,0.31523643072893537,0.56588,0.5485,0.09699999999999999,0.7649999999999999,0.6679999999999999,0.05500000000000001,0.11500000000000002
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,confidence,0.897,0.76,0.137,0.31871989323611705,0.6218164253936338,0.30309653215751675,0.51509,0.5035000000000001,0.007000000000000001,0.512,0.505,0.047,0.089
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,correctness,0.897,0.76,0.137,0.31871989323611705,0.6218164253936338,0.30309653215751675,0.5685,0.5685,0.137,0.897,0.76,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,ideal_shot,1024,loss,0.897,0.76,0.137,0.31871989323611705,0.6218164253936338,0.30309653215751675,0.5636099999999999,0.5505,0.101,0.761,0.6599999999999999,0.05700000000000001,0.097
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,128,confidence,0.732,0.6719999999999999,0.06,0.6555198573202797,0.9485398295624583,0.2930199722421785,0.49429999999999996,0.49349999999999994,-0.013000000000000001,0.434,0.44699999999999995,0.053000000000000005,0.099
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,128,correctness,0.732,0.6719999999999999,0.06,0.6555198573202797,0.9485398295624583,0.2930199722421785,0.53,0.5295,0.05899999999999998,0.617,0.558,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,128,loss,0.732,0.6719999999999999,0.06,0.6555198573202797,0.9485398295624583,0.2930199722421785,0.54647,0.534,0.06799999999999999,0.6519999999999999,0.584,0.06,0.11800000000000002
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,512,confidence,0.849,0.738,0.11099999999999999,0.42346656039659863,0.6871223592727184,0.2636557988761197,0.51676,0.501,0.002000000000000003,0.46699999999999997,0.465,0.049,0.094
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,512,correctness,0.849,0.738,0.11099999999999999,0.42346656039659863,0.6871223592727184,0.2636557988761197,0.5555,0.5525,0.10500000000000001,0.8300000000000001,0.725,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,512,loss,0.849,0.738,0.11099999999999999,0.42346656039659863,0.6871223592727184,0.2636557988761197,0.56413,0.5425,0.08499999999999999,0.6950000000000001,0.61,0.052000000000000005,0.11399999999999999
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,confidence,0.8699999999999999,0.76,0.10999999999999999,0.389301939456971,0.6441129823165247,0.2548110428595537,0.50332,0.4955,-0.009,0.418,0.42699999999999994,0.034999999999999996,0.08
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,correctness,0.8699999999999999,0.76,0.10999999999999999,0.389301939456971,0.6441129823165247,0.2548110428595537,0.555,0.555,0.10999999999999999,0.8699999999999999,0.76,0.0,0.0
MNIST_QNN_eff_su2_r5_d2_s45,eff_su2_r5_d2,45,43,corrected_eff_su2_repetition_control,eff_su2,5,2,noisy_shot,1024,loss,0.8699999999999999,0.76,0.10999999999999999,0.389301939456971,0.6441129823165247,0.2548110428595537,0.55838,0.5425,0.08499999999999998,0.756,0.671,0.045,0.091
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,exact,0,confidence,0.94,0.74,0.19999999999999996,0.21924896416741832,0.604485579385073,0.3852366152176546,0.49350000000000005,0.48,-0.040000000000000036,0.29,0.33,0.11,0.14
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,exact,0,correctness,0.94,0.74,0.19999999999999996,0.21924896416741832,0.604485579385073,0.3852366152176546,0.6,0.6,0.19999999999999996,0.94,0.74,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,exact,0,loss,0.94,0.74,0.19999999999999996,0.21924896416741832,0.604485579385073,0.3852366152176546,0.5572,0.59,0.17999999999999994,0.94,0.76,0.11,0.14
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,confidence,0.881,0.72,0.16100000000000003,0.2953029893443345,0.6654547210240489,0.3701517316797144,0.48929,0.48550000000000004,-0.02899999999999999,0.254,0.28300000000000003,0.087,0.123
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,correctness,0.881,0.72,0.16100000000000003,0.2953029893443345,0.6654547210240489,0.3701517316797144,0.5805,0.5805,0.16100000000000003,0.881,0.72,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,loss,0.881,0.72,0.16100000000000003,0.2953029893443345,0.6654547210240489,0.3701517316797144,0.5537,0.5605,0.12100000000000002,0.853,0.732,0.087,0.123
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,512,confidence,0.909,0.727,0.18200000000000002,0.233857959476205,0.624812239254301,0.39095427977809594,0.49174500000000004,0.48549999999999993,-0.02899999999999999,0.41900000000000004,0.44799999999999995,0.071,0.128
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,512,correctness,0.909,0.727,0.18200000000000002,0.233857959476205,0.624812239254301,0.39095427977809594,0.591,0.591,0.18200000000000002,0.909,0.727,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,512,loss,0.909,0.727,0.18200000000000002,0.233857959476205,0.624812239254301,0.39095427977809594,0.556925,0.5865,0.17299999999999996,0.9279999999999999,0.755,0.071,0.128
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,1024,confidence,0.924,0.733,0.191,0.2253931218256439,0.6133300840220182,0.38793696219637425,0.49074999999999996,0.47450000000000003,-0.05099999999999999,0.402,0.453,0.077,0.128
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,1024,correctness,0.924,0.733,0.191,0.2253931218256439,0.6133300840220182,0.38793696219637425,0.5955,0.5955,0.191,0.924,0.733,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,ideal_shot,1024,loss,0.924,0.733,0.191,0.2253931218256439,0.6133300840220182,0.38793696219637425,0.55617,0.5845,0.16899999999999998,0.924,0.755,0.077,0.128
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,128,confidence,0.8539999999999999,0.718,0.13600000000000004,0.36533804311439966,0.6698491658567509,0.3045111227423513,0.46581,0.48950000000000005,-0.020999999999999998,0.16299999999999998,0.184,0.071,0.11200000000000002
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,128,correctness,0.8539999999999999,0.718,0.13600000000000004,0.36533804311439966,0.6698491658567509,0.3045111227423513,0.568,0.568,0.13600000000000004,0.8539999999999999,0.718,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,128,loss,0.8539999999999999,0.718,0.13600000000000004,0.36533804311439966,0.6698491658567509,0.3045111227423513,0.537,0.557,0.11399999999999996,0.8859999999999999,0.772,0.071,0.11200000000000002
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,512,confidence,0.884,0.707,0.17700000000000005,0.29401706965830815,0.6302242174842686,0.3362071478259604,0.47075000000000006,0.4665,-0.06699999999999999,0.426,0.493,0.068,0.10400000000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,512,correctness,0.884,0.707,0.17700000000000005,0.29401706965830815,0.6302242174842686,0.3362071478259604,0.5885,0.5885,0.17700000000000005,0.884,0.707,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,512,loss,0.884,0.707,0.17700000000000005,0.29401706965830815,0.6302242174842686,0.3362071478259604,0.5443100000000001,0.5860000000000001,0.172,0.923,0.751,0.068,0.10400000000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,1024,confidence,0.891,0.712,0.17900000000000005,0.28319010524659827,0.6190465699396155,0.3358564646930172,0.47329,0.4725,-0.05500000000000001,0.33999999999999997,0.395,0.062,0.10700000000000001
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,1024,correctness,0.891,0.712,0.17900000000000005,0.28319010524659827,0.6190465699396155,0.3358564646930172,0.5895,0.5894999999999999,0.17900000000000005,0.891,0.712,0.0,0.0
MNIST_QNN_z_r1_d6_s43,z_r1_d6,43,43,medium_risk_z_anchor,z,1,6,noisy_shot,1024,loss,0.891,0.712,0.17900000000000005,0.28319010524659827,0.6190465699396155,0.3358564646930172,0.5467000000000001,0.589,0.178,0.93,0.752,0.062,0.10700000000000001
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,exact,0,confidence,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,exact,0,correctness,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,exact,0,loss,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,confidence,0.8880000000000001,0.746,0.14200000000000002,0.2962866944041743,0.5859323268598382,0.2896456324556639,0.51973,0.5,-1.1102230246251566e-17,0.55,0.55,0.048,0.101
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,correctness,0.8880000000000001,0.746,0.14200000000000002,0.2962866944041743,0.5859323268598382,0.2896456324556639,0.571,0.571,0.14200000000000002,0.8880000000000001,0.746,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,loss,0.8880000000000001,0.746,0.14200000000000002,0.2962866944041743,0.5859323268598382,0.2896456324556639,0.5658299999999999,0.5509999999999999,0.10200000000000001,0.782,0.6799999999999999,0.048,0.101
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,512,confidence,0.916,0.768,0.148,0.2574232373115374,0.5471968532466853,0.28977361593514794,0.5240600000000001,0.506,0.011999999999999983,0.557,0.545,0.046,0.083
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,512,correctness,0.916,0.768,0.148,0.2574232373115374,0.5471968532466853,0.28977361593514794,0.5740000000000001,0.5740000000000001,0.148,0.916,0.768,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,512,loss,0.916,0.768,0.148,0.2574232373115374,0.5471968532466853,0.28977361593514794,0.56929,0.562,0.124,0.795,0.671,0.046,0.083
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,1024,confidence,0.922,0.78,0.142,0.2561194326468103,0.5349417244758806,0.2788222918290703,0.52176,0.5055,0.011000000000000005,0.563,0.5519999999999999,0.04,0.077
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,1024,correctness,0.922,0.78,0.142,0.2561194326468103,0.5349417244758806,0.2788222918290703,0.571,0.571,0.142,0.922,0.78,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,ideal_shot,1024,loss,0.922,0.78,0.142,0.2561194326468103,0.5349417244758806,0.2788222918290703,0.5672200000000001,0.5605,0.12100000000000004,0.799,0.6779999999999999,0.04,0.077
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,128,confidence,0.8459999999999999,0.738,0.10800000000000001,0.3680452771922573,0.5813970630844414,0.21335178589218415,0.50654,0.4995,-0.0010000000000000286,0.6599999999999999,0.661,0.04,0.077
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,128,correctness,0.8459999999999999,0.738,0.10800000000000001,0.3680452771922573,0.5813970630844414,0.21335178589218415,0.554,0.554,0.10800000000000001,0.8459999999999999,0.738,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,128,loss,0.8459999999999999,0.738,0.10800000000000001,0.3680452771922573,0.5813970630844414,0.21335178589218415,0.54439,0.5395000000000001,0.07900000000000003,0.747,0.6679999999999999,0.04,0.077
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,512,confidence,0.884,0.738,0.14600000000000002,0.31474187460914255,0.5461287362092407,0.2313868616000982,0.50587,0.49450000000000005,-0.010999999999999992,0.571,0.5820000000000001,0.016,0.054000000000000006
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,512,correctness,0.884,0.738,0.14600000000000002,0.31474187460914255,0.5461287362092407,0.2313868616000982,0.5730000000000001,0.5730000000000001,0.14600000000000002,0.884,0.738,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,512,loss,0.884,0.738,0.14600000000000002,0.31474187460914255,0.5461287362092407,0.2313868616000982,0.55103,0.5495,0.09900000000000003,0.8109999999999999,0.712,0.016,0.054000000000000006
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,1024,confidence,0.898,0.738,0.16000000000000003,0.30813312143157234,0.5340689641074278,0.2259358426758554,0.50629,0.493,-0.01399999999999998,0.628,0.642,0.009,0.046
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,1024,correctness,0.898,0.738,0.16000000000000003,0.30813312143157234,0.5340689641074278,0.2259358426758554,0.58,0.58,0.16000000000000003,0.898,0.738,0.0,0.0
MNIST_QNN_z_r1_d6_s44,z_r1_d6,44,43,medium_risk_z_anchor,z,1,6,noisy_shot,1024,loss,0.898,0.738,0.16000000000000003,0.30813312143157234,0.5340689641074278,0.2259358426758554,0.5508,0.571,0.14200000000000004,0.86,0.718,0.009,0.046
MNIST_QNN_z_r1_d6_s45,z_r1_d6,45,43,medium_risk_z_anchor,z,1,6,exact,0,confidence,0.95,0.76,0.18999999999999995,0.19047785101922274,0.6327584863906668,0.442280635371444,0.5219,0.53,0.05999999999999994,0.57,0.51,0.07,0.08
MNIST_QNN_z_r1_d6_s45,z_r1_d6,45,43,medium_risk_z_anchor,z,1,6,exact,0,correctness,0.95,0.76,0.18999999999999995,0.19047785101922274,0.6327584863906668,0.442280635371444,0.595,0.595,0.18999999999999995,0.95,0.76,0.0,0.0
MNIST_QNN_z_r1_d6_s45,z_r1_d6,45,43,medium_risk_z_anchor,z,1,6,exact,0,loss,0.95,0.76,0.18999999999999995,0.19047785101922274,0.6327584863906668,0.442280635371444,0.5781,0.6,0.20000000000000007,0.91,0.71,0.07,0.08
MNIST_QNN_z_r1_d6_s45,z_r1_d6,45,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,confidence,0.8779999999999999,0.727,0.15100000000000002,0.29362268290387555,0.7374087726813222,0.4437860897774467,0.50356,0.493,-0.014000000000000018,0.5429999999999999,0.557,0.05700000000000001,0.093
MNIST_QNN_z_r1_d6_s45,z_r1_d6,45,43,medium_risk_z_anchor,z,1,6,ideal_shot,128,correctness,0.8779999999999999,0.727,0.15100000000000002,0.29362268290387555,0.7374087726813222,0.4437860897774467,0.5755,0.5755,0.15100000000000002,0.8779999999999999,0.727,0.0,0.0
