experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct,exact_train_accuracy,exact_test_accuracy,exact_accuracy_gap,exact_train_loss,exact_test_loss,exact_loss_gap,exact_roc_auc,exact_balanced_accuracy,exact_membership_advantage,exact_crossfit_tpr,exact_crossfit_fpr,exact_tpr_at_5pct_fpr,exact_tpr_at_10pct_fpr,delta_train_accuracy_from_exact,delta_test_accuracy_from_exact,delta_accuracy_gap_from_exact,delta_train_loss_from_exact,delta_test_loss_from_exact,delta_loss_gap_from_exact,delta_roc_auc_from_exact,delta_balanced_accuracy_from_exact,delta_membership_advantage_from_exact,delta_crossfit_tpr_from_exact,delta_crossfit_fpr_from_exact,delta_tpr_at_5pct_fpr_from_exact,delta_tpr_at_10pct_fpr_from_exact
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,0,2026,ibm_kingston,True,full_main_quantum_stack,0.78,0.73,0.050000000000000044,0.4099281959771179,0.691103272831533,0.2811750768544152,100,100,0.01,loss,0.5695,0.4914,0.6472,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.06000000000000005,0.79,0.73,5,0.08,0.05,0.13,0.09,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,-0.07999999999999996,-0.06000000000000005,-0.019999999999999907,0.061902821037801925,0.05570467607874885,-0.006198144959053076,0.000500000000000056,0.020000000000000018,0.040000000000000036,0.24,0.19999999999999996,0.0,0.04000000000000001
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,0,2026,ibm_kingston,True,full_main_quantum_stack,0.78,0.73,0.050000000000000044,0.4099281959771179,0.691103272831533,0.2811750768544152,100,100,0.01,confidence,0.5213,0.44140000000000007,0.6017025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.49,-0.019999999999999962,0.39,0.41,5,0.06,0.04,0.13,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,-0.07999999999999996,-0.06000000000000005,-0.019999999999999907,0.061902821037801925,0.05570467607874885,-0.006198144959053076,0.0028000000000000247,-0.050000000000000044,-0.09999999999999998,-0.07,0.02999999999999997,0.0,0.05
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,0,2026,ibm_kingston,True,full_main_quantum_stack,0.78,0.73,0.050000000000000044,0.4099281959771179,0.691103272831533,0.2811750768544152,100,100,0.01,correctness,0.525,0.46499999999999997,0.585,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.525,0.050000000000000044,0.78,0.73,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,-0.07999999999999996,-0.06000000000000005,-0.019999999999999907,0.061902821037801925,0.05570467607874885,-0.006198144959053076,-0.009999999999999898,-0.010000000000000009,-0.019999999999999907,-0.07999999999999996,-0.06000000000000005,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,1,2026,ibm_kingston,True,full_main_quantum_stack,0.86,0.72,0.14,0.4397885116515681,0.6882783177669626,0.24848980611539445,100,100,0.01,loss,0.5683,0.4878975,0.647,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.52,0.039999999999999925,0.7,0.66,5,0.04,0.03,0.13,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,0.0,-0.07000000000000006,0.07000000000000006,0.09176313671225217,0.05287972101417837,-0.0388834156980738,-0.0006999999999999229,0.010000000000000009,0.019999999999999907,0.1499999999999999,0.13,-0.04,0.04000000000000001
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,1,2026,ibm_kingston,True,full_main_quantum_stack,0.86,0.72,0.14,0.4397885116515681,0.6882783177669626,0.24848980611539445,100,100,0.01,confidence,0.5295000000000001,0.4497975,0.6094025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5449999999999999,0.08999999999999997,0.48,0.39,5,0.04,0.04,0.12,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,0.0,-0.07000000000000006,0.07000000000000006,0.09176313671225217,0.05287972101417837,-0.0388834156980738,0.01100000000000012,0.004999999999999893,0.009999999999999953,0.019999999999999962,0.010000000000000009,-0.019999999999999997,0.039999999999999994
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,1,2026,ibm_kingston,True,full_main_quantum_stack,0.86,0.72,0.14,0.4397885116515681,0.6882783177669626,0.24848980611539445,100,100,0.01,correctness,0.5700000000000001,0.515,0.625,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5700000000000001,0.14,0.86,0.72,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,0.0,-0.07000000000000006,0.07000000000000006,0.09176313671225217,0.05287972101417837,-0.0388834156980738,0.03500000000000014,0.03500000000000003,0.07000000000000006,0.0,-0.07000000000000006,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,2,2026,ibm_kingston,True,full_main_quantum_stack,0.83,0.71,0.12,0.4152806541242171,0.6925343948719092,0.27725374074769205,100,100,0.01,loss,0.5794999999999999,0.5018,0.657705,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.495,-0.010000000000000009,0.57,0.58,5,0.07,0.04,0.1,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,-0.030000000000000027,-0.08000000000000007,0.050000000000000044,0.06725527918490115,0.05713579811912495,-0.010119481065776204,0.010499999999999954,-0.015000000000000013,-0.030000000000000027,0.019999999999999907,0.04999999999999993,-0.009999999999999995,0.010000000000000009
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,2,2026,ibm_kingston,True,full_main_quantum_stack,0.83,0.71,0.12,0.4152806541242171,0.6925343948719092,0.27725374074769205,100,100,0.01,confidence,0.5272,0.4455925,0.6059,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.49,-0.019999999999999962,0.34,0.36,5,0.07,0.05,0.09,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,-0.030000000000000027,-0.08000000000000007,0.050000000000000044,0.06725527918490115,0.05713579811912495,-0.010119481065776204,0.008700000000000041,-0.050000000000000044,-0.09999999999999998,-0.12,-0.020000000000000018,0.010000000000000009,0.009999999999999995
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,2,2026,ibm_kingston,True,full_main_quantum_stack,0.83,0.71,0.12,0.4152806541242171,0.6925343948719092,0.27725374074769205,100,100,0.01,correctness,0.56,0.505,0.62,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5599999999999999,0.12,0.83,0.71,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,-0.030000000000000027,-0.08000000000000007,0.050000000000000044,0.06725527918490115,0.05713579811912495,-0.010119481065776204,0.025000000000000133,0.02499999999999991,0.050000000000000044,-0.030000000000000027,-0.08000000000000007,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,3,2026,ibm_kingston,True,full_main_quantum_stack,0.84,0.76,0.07999999999999996,0.41438515585963615,0.6414030366146471,0.227017880755011,100,100,0.01,loss,0.5795,0.501595,0.6592025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5549999999999999,0.10999999999999993,0.57,0.46,5,0.04,0.02,0.1,0.09,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,-0.020000000000000018,-0.030000000000000027,0.010000000000000009,0.06635978092032019,0.006004439861862942,-0.060355341058457246,0.010500000000000065,0.04499999999999993,0.08999999999999991,0.019999999999999907,-0.07,-0.04,0.010000000000000009
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,3,2026,ibm_kingston,True,full_main_quantum_stack,0.84,0.76,0.07999999999999996,0.41438515585963615,0.6414030366146471,0.227017880755011,100,100,0.01,confidence,0.5449,0.46209999999999996,0.6243025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.555,0.11000000000000004,0.55,0.44,5,0.04,0.03,0.1,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,-0.020000000000000018,-0.030000000000000027,0.010000000000000009,0.06635978092032019,0.006004439861862942,-0.060355341058457246,0.02640000000000009,0.015000000000000013,0.030000000000000027,0.09000000000000002,0.06,-0.019999999999999997,0.020000000000000004
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,3,2026,ibm_kingston,True,full_main_quantum_stack,0.84,0.76,0.07999999999999996,0.41438515585963615,0.6414030366146471,0.227017880755011,100,100,0.01,correctness,0.5399999999999999,0.485,0.595,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.54,0.07999999999999996,0.84,0.76,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,-0.020000000000000018,-0.030000000000000027,0.010000000000000009,0.06635978092032019,0.006004439861862942,-0.060355341058457246,0.0050000000000000044,0.0050000000000000044,0.010000000000000009,-0.020000000000000018,-0.030000000000000027,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,4,2026,ibm_kingston,True,full_main_quantum_stack,0.82,0.74,0.07999999999999996,0.44459474660106935,0.6896526405250188,0.2450578939239495,100,100,0.01,loss,0.5653,0.4833,0.6434025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.06000000000000005,0.65,0.59,5,0.05,0.04,0.11,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,-0.040000000000000036,-0.050000000000000044,0.010000000000000009,0.09656937166175339,0.05425404377223464,-0.04231532788951875,-0.0036999999999999256,0.020000000000000018,0.040000000000000036,0.09999999999999998,0.05999999999999994,-0.03,0.020000000000000004
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,4,2026,ibm_kingston,True,full_main_quantum_stack,0.82,0.74,0.07999999999999996,0.44459474660106935,0.6896526405250188,0.2450578939239495,100,100,0.01,confidence,0.5261,0.44469249999999994,0.6072025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.52,0.040000000000000036,0.56,0.52,5,0.05,0.05,0.08,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,-0.040000000000000036,-0.050000000000000044,0.010000000000000009,0.09656937166175339,0.05425404377223464,-0.04231532788951875,0.007600000000000051,-0.020000000000000018,-0.03999999999999998,0.10000000000000003,0.14,-0.009999999999999995,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,4,2026,ibm_kingston,True,full_main_quantum_stack,0.82,0.74,0.07999999999999996,0.44459474660106935,0.6896526405250188,0.2450578939239495,100,100,0.01,correctness,0.54,0.48,0.5951249999999982,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.54,0.07999999999999996,0.82,0.74,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,-0.040000000000000036,-0.050000000000000044,0.010000000000000009,0.09656937166175339,0.05425404377223464,-0.04231532788951875,0.0050000000000001155,0.0050000000000000044,0.010000000000000009,-0.040000000000000036,-0.050000000000000044,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,5,2026,ibm_kingston,True,full_main_quantum_stack,0.78,0.71,0.07000000000000006,0.4339580828603357,0.7359242204064503,0.3019661375461146,100,100,0.01,loss,0.5797,0.49909749999999997,0.6571999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.09999999999999998,0.61,0.51,5,0.04,0.03,0.12,0.08,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,-0.07999999999999996,-0.08000000000000007,1.1102230246251565e-16,0.08593270792101976,0.10052562365366613,0.014592915732646372,0.010700000000000043,0.040000000000000036,0.07999999999999996,0.05999999999999994,-0.020000000000000018,-0.04,0.03
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,5,2026,ibm_kingston,True,full_main_quantum_stack,0.78,0.71,0.07000000000000006,0.4339580828603357,0.7359242204064503,0.3019661375461146,100,100,0.01,confidence,0.5252,0.4442975,0.6075025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.02999999999999997,0.37,0.34,5,0.04,0.04,0.12,0.09,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,-0.07999999999999996,-0.08000000000000007,1.1102230246251565e-16,0.08593270792101976,0.10052562365366613,0.014592915732646372,0.006700000000000039,-0.025000000000000022,-0.050000000000000044,-0.09000000000000002,-0.03999999999999998,-0.019999999999999997,0.039999999999999994
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,5,2026,ibm_kingston,True,full_main_quantum_stack,0.78,0.71,0.07000000000000006,0.4339580828603357,0.7359242204064503,0.3019661375461146,100,100,0.01,correctness,0.535,0.475,0.595,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.535,0.07000000000000006,0.78,0.71,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,-0.07999999999999996,-0.08000000000000007,1.1102230246251565e-16,0.08593270792101976,0.10052562365366613,0.014592915732646372,1.1102230246251565e-16,0.0,1.1102230246251565e-16,-0.07999999999999996,-0.08000000000000007,0.0,0.0
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,6,2026,ibm_kingston,True,full_main_quantum_stack,0.83,0.77,0.05999999999999994,0.4190087785560172,0.6947692365839612,0.27576045802794397,100,100,0.01,loss,0.5776,0.4953975,0.6526025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.05999999999999994,0.62,0.56,5,0.09,0.05,0.14,0.1,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.569,0.51,0.020000000000000018,0.55,0.53,0.08,0.09,-0.030000000000000027,-0.020000000000000018,-0.010000000000000009,0.07098340361670125,0.05937063983117696,-0.011612763785524283,0.008600000000000052,0.020000000000000018,0.039999999999999925,0.06999999999999995,0.030000000000000027,0.009999999999999995,0.05000000000000002
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,6,2026,ibm_kingston,True,full_main_quantum_stack,0.83,0.77,0.05999999999999994,0.4190087785560172,0.6947692365839612,0.27576045802794397,100,100,0.01,confidence,0.5318,0.450195,0.6090099999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.495,-0.010000000000000009,0.64,0.65,5,0.06,0.05,0.12,0.09,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5185,0.54,0.08000000000000002,0.46,0.38,0.06,0.08,-0.030000000000000027,-0.020000000000000018,-0.010000000000000009,0.07098340361670125,0.05937063983117696,-0.011612763785524283,0.01330000000000009,-0.04500000000000004,-0.09000000000000002,0.18,0.27,0.0,0.039999999999999994
multiseed_factorial,MNIST,QNN,eff_su2,5,2,6,44,43,eff_su2_r5_d2,corrected_eff_su2_repetition_control,eff_su2_repetition_d2,2,0.865,0.71,0.155,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_eff_su2_r5_d2_s44,noisy_shot,1024,6,2026,ibm_kingston,True,full_main_quantum_stack,0.83,0.77,0.05999999999999994,0.4190087785560172,0.6947692365839612,0.27576045802794397,100,100,0.01,correctness,0.53,0.4750000000000001,0.585,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.53,0.05999999999999994,0.83,0.77,5,0.0,0.0,0.0,0.0,0.86,0.79,0.06999999999999995,0.34802537493931596,0.6353985967527842,0.28737322181346825,0.5349999999999999,0.535,0.06999999999999995,0.86,0.79,0.0,0.0,-0.030000000000000027,-0.020000000000000018,-0.010000000000000009,0.07098340361670125,0.05937063983117696,-0.011612763785524283,-0.004999999999999893,-0.0050000000000000044,-0.010000000000000009,-0.030000000000000027,-0.020000000000000018,0.0,0.0
