source_label,pair_id,z_run_id,zz_run_id,n_wires,depth,reps,pad_mode,ql_ent,ql_op,ql_rev,z_train,zz_train,z_test,zz_test,z_gap,zz_gap,delta_train_abs,delta_test_abs,delta_gap_abs,mean_test_acc,mean_gap
Moons_QNN,Moons_QNN_z23571_zz23572,23571,23572,3,4,1,zero,pairwise,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z23871_zz23872,23871,23872,3,6,1,zero,pairwise,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z25701_zz25702,25701,25702,3,3,2,zero,pairwise,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z25821_zz25822,25821,25822,3,4,1,zero,pairwise,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z25971_zz25972,25971,25972,3,5,1,zero,pairwise,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z26121_zz26122,26121,26122,3,6,1,zero,pairwise,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z26431_zz26432,26431,26432,4,3,2,wrap,pairwise,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z26441_zz26442,26441,26442,4,3,2,repeatlast,pairwise,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z26451_zz26452,26451,26452,4,3,2,zero,pairwise,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z27451_zz27452,27451,27452,2,5,1,wrap,pairwise,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z27461_zz27462,27461,27462,2,5,1,repeatlast,pairwise,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z27471_zz27472,27471,27472,2,5,1,zero,pairwise,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z28071_zz28072,28071,28072,3,4,1,zero,pairwise,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z28221_zz28222,28221,28222,3,5,1,zero,pairwise,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z28371_zz28372,28371,28372,3,6,1,zero,pairwise,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z28801_zz28802,28801,28802,4,4,1,wrap,pairwise,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z28811_zz28812,28811,28812,4,4,1,repeatlast,pairwise,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z28821_zz28822,28821,28822,4,4,1,zero,pairwise,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z29701_zz29702,29701,29702,2,5,1,wrap,pairwise,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z29711_zz29712,29711,29712,2,5,1,repeatlast,pairwise,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z29721_zz29722,29721,29722,2,5,1,zero,pairwise,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z30321_zz30322,30321,30322,3,4,1,zero,pairwise,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z30471_zz30472,30471,30472,3,5,1,zero,pairwise,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z30621_zz30622,30621,30622,3,6,1,zero,pairwise,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z31051_zz31052,31051,31052,4,4,1,wrap,pairwise,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z31061_zz31062,31061,31062,4,4,1,repeatlast,pairwise,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z31071_zz31072,31071,31072,4,4,1,zero,pairwise,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z36451_zz36452,36451,36452,2,5,1,wrap,full,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z36461_zz36462,36461,36462,2,5,1,repeatlast,full,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z36471_zz36472,36471,36472,2,5,1,zero,full,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z36761_zz36762,36761,36762,3,2,1,repeatlast,full,cx,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z37071_zz37072,37071,37072,3,4,1,zero,full,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z37221_zz37222,37221,37222,3,5,1,zero,full,cx,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z37371_zz37372,37371,37372,3,6,1,zero,full,cx,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z39321_zz39322,39321,39322,3,4,1,zero,full,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z39621_zz39622,39621,39622,3,6,1,zero,full,cx,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z41101_zz41102,41101,41102,2,6,1,wrap,full,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z41111_zz41112,41111,41112,2,6,1,repeatlast,full,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z41121_zz41122,41121,41122,2,6,1,zero,full,crz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z41271_zz41272,41271,41272,3,2,1,zero,full,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z41421_zz41422,41421,41422,3,3,1,zero,full,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z41571_zz41572,41571,41572,3,4,1,zero,full,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z41721_zz41722,41721,41722,3,5,1,zero,full,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z41861_zz41862,41861,41862,3,6,1,repeatlast,full,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z41871_zz41872,41871,41872,3,6,1,zero,full,crz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z43521_zz43522,43521,43522,3,2,1,zero,full,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z43671_zz43672,43671,43672,3,3,1,zero,full,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z43821_zz43822,43821,43822,3,4,1,zero,full,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z43851_zz43852,43851,43852,3,4,2,zero,full,crz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z43971_zz43972,43971,43972,3,5,1,zero,full,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z44121_zz44122,44121,44122,3,6,1,zero,full,crz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z45451_zz45452,45451,45452,2,5,1,wrap,full,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z45461_zz45462,45461,45462,2,5,1,repeatlast,full,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z45471_zz45472,45471,45472,2,5,1,zero,full,rzz,False,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z45921_zz45922,45921,45922,3,3,1,zero,full,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z46071_zz46072,46071,46072,3,4,1,zero,full,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z46221_zz46222,46221,46222,3,5,1,zero,full,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z46371_zz46372,46371,46372,3,6,1,zero,full,rzz,False,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z47701_zz47702,47701,47702,2,5,1,wrap,full,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z47711_zz47712,47711,47712,2,5,1,repeatlast,full,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z47721_zz47722,47721,47722,2,5,1,zero,full,rzz,True,0.92,0.92,0.86,0.86,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.86,0.06000000000000005
Moons_QNN,Moons_QNN_z48171_zz48172,48171,48172,3,3,1,zero,full,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z48321_zz48322,48321,48322,3,4,1,zero,full,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z48471_zz48472,48471,48472,3,5,1,zero,full,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z48621_zz48622,48621,48622,3,6,1,zero,full,rzz,True,0.94,0.94,0.86,0.86,0.07999999999999996,0.07999999999999996,0.0,0.0,0.0,0.86,0.07999999999999996
Moons_QNN,Moons_QNN_z1_zz2,1,2,2,2,1,wrap,linear,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z11_zz12,11,12,2,2,1,repeatlast,linear,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z21_zz22,21,22,2,2,1,zero,linear,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z2251_zz2252,2251,2252,2,2,1,wrap,linear,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z2261_zz2262,2261,2262,2,2,1,repeatlast,linear,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z2271_zz2272,2271,2272,2,2,1,zero,linear,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z4651_zz4652,4651,4652,2,3,1,wrap,linear,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z4661_zz4662,4661,4662,2,3,1,repeatlast,linear,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z4671_zz4672,4671,4672,2,3,1,zero,linear,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z5601_zz5602,5601,5602,3,4,2,zero,linear,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z7521_zz7522,7521,7522,3,2,1,zero,linear,crz,True,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z7851_zz7852,7851,7852,3,4,2,zero,linear,crz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z9771_zz9772,9771,9772,3,2,1,zero,linear,rzz,False,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z10531_zz10532,10531,10532,4,2,2,wrap,linear,rzz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z10541_zz10542,10541,10542,4,2,2,repeatlast,linear,rzz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z10551_zz10552,10551,10552,4,2,2,zero,linear,rzz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z12021_zz12022,12021,12022,3,2,1,zero,linear,rzz,True,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z12781_zz12782,12781,12782,4,2,2,wrap,linear,rzz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z12791_zz12792,12791,12792,4,2,2,repeatlast,linear,rzz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z12801_zz12802,12801,12802,4,2,2,zero,linear,rzz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z18001_zz18002,18001,18002,2,2,1,wrap,pairwise,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z18011_zz18012,18011,18012,2,2,1,repeatlast,pairwise,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z18021_zz18022,18021,18022,2,2,1,zero,pairwise,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z20251_zz20252,20251,20252,2,2,1,wrap,pairwise,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z20261_zz20262,20261,20262,2,2,1,repeatlast,pairwise,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z20271_zz20272,20271,20272,2,2,1,zero,pairwise,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z22651_zz22652,22651,22652,2,3,1,wrap,pairwise,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z22661_zz22662,22661,22662,2,3,1,repeatlast,pairwise,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z22671_zz22672,22671,22672,2,3,1,zero,pairwise,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z23601_zz23602,23601,23602,3,4,2,zero,pairwise,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z25521_zz25522,25521,25522,3,2,1,zero,pairwise,crz,True,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z25851_zz25852,25851,25852,3,4,2,zero,pairwise,crz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z27771_zz27772,27771,27772,3,2,1,zero,pairwise,rzz,False,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z28831_zz28832,28831,28832,4,4,2,wrap,pairwise,rzz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z28841_zz28842,28841,28842,4,4,2,repeatlast,pairwise,rzz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z28851_zz28852,28851,28852,4,4,2,zero,pairwise,rzz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z30021_zz30022,30021,30022,3,2,1,zero,pairwise,rzz,True,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z31081_zz31082,31081,31082,4,4,2,wrap,pairwise,rzz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z31091_zz31092,31091,31092,4,4,2,repeatlast,pairwise,rzz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z31101_zz31102,31101,31102,4,4,2,zero,pairwise,rzz,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z36001_zz36002,36001,36002,2,2,1,wrap,full,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z36011_zz36012,36011,36012,2,2,1,repeatlast,full,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z36021_zz36022,36021,36022,2,2,1,zero,full,cx,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z36951_zz36952,36951,36952,3,3,2,zero,full,cx,False,0.9,0.9,0.84,0.84,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.84,0.06000000000000005
Moons_QNN,Moons_QNN_z38251_zz38252,38251,38252,2,2,1,wrap,full,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z38261_zz38262,38261,38262,2,2,1,repeatlast,full,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z38271_zz38272,38271,38272,2,2,1,zero,full,cx,True,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z40651_zz40652,40651,40652,2,3,1,wrap,full,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z40661_zz40662,40661,40662,2,3,1,repeatlast,full,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z40671_zz40672,40671,40672,2,3,1,zero,full,crz,False,0.92,0.92,0.84,0.84,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.84,0.08000000000000007
Moons_QNN,Moons_QNN_z45751_zz45752,45751,45752,3,2,1,wrap,full,rzz,False,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z46351_zz46352,46351,46352,3,6,1,wrap,full,rzz,False,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z48001_zz48002,48001,48002,3,2,1,wrap,full,rzz,True,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z48601_zz48602,48601,48602,3,6,1,wrap,full,rzz,True,0.94,0.94,0.84,0.84,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.84,0.09999999999999998
Moons_QNN,Moons_QNN_z24481_zz24482,24481,24482,4,5,2,wrap,pairwise,crz,False,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z24491_zz24492,24491,24492,4,5,2,repeatlast,pairwise,crz,False,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z24501_zz24502,24501,24502,4,5,2,zero,pairwise,crz,False,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z28681_zz28682,28681,28682,4,3,2,wrap,pairwise,rzz,False,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z28691_zz28692,28691,28692,4,3,2,repeatlast,pairwise,rzz,False,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z28701_zz28702,28701,28702,4,3,2,zero,pairwise,rzz,False,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z30931_zz30932,30931,30932,4,3,2,wrap,pairwise,rzz,True,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
Moons_QNN,Moons_QNN_z30941_zz30942,30941,30942,4,3,2,repeatlast,pairwise,rzz,True,0.92,0.92,0.82,0.82,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.82,0.10000000000000009
