strategy,auxiliary_target_count,subset_replicate,shots,contrast,n_simulator_seeds,auc_difference,tpr_at_0_1pct_fpr_difference,actual_fpr_difference,calibrated_tpr_difference
cross_cell_4,4,14,128,affine_minus_loss,10,0.012912555555555538,0.004666666666666666,-0.005333333333333333,0.013999999999999999
cross_cell_4,4,14,128,affine_minus_mismatched_lira,10,0.006680444444444433,0.005666666666666667,-0.003000000000000001,0.013333333333333334
cross_cell_4,4,14,512,affine_minus_loss,10,0.018585555555555522,0.002333333333333334,-0.012333333333333333,0.013666666666666666
cross_cell_4,4,14,512,affine_minus_mismatched_lira,10,0.004840444444444425,0.00033333333333333327,0.004666666666666667,0.018
cross_cell_4,4,15,1024,affine_minus_loss,10,0.026182888888888922,0.0013333333333333335,-0.003000000000000001,0.02666666666666667
cross_cell_4,4,15,1024,affine_minus_mismatched_lira,10,0.008489333333333349,-0.001,0.003666666666666667,0.021000000000000005
cross_cell_4,4,15,128,affine_minus_loss,10,0.012796333333333354,0.004333333333333333,0.0006666666666666661,0.018999999999999996
cross_cell_4,4,15,128,affine_minus_mismatched_lira,10,0.006081333333333383,0.006,-0.002333333333333333,0.014000000000000002
cross_cell_4,4,15,512,affine_minus_loss,10,0.020785555555555557,0.002,-0.0023333333333333322,0.02233333333333333
cross_cell_4,4,15,512,affine_minus_mismatched_lira,10,0.007770444444444469,0.0006666666666666668,0.003666666666666667,0.020666666666666667
cross_cell_4,4,16,1024,affine_minus_loss,10,0.023486888888888946,0.003333333333333333,-0.019666666666666666,0.009666666666666667
cross_cell_4,4,16,1024,affine_minus_mismatched_lira,10,0.006794444444444436,0.0003333333333333335,-0.004,0.012666666666666666
cross_cell_4,4,16,128,affine_minus_loss,10,0.012180555555555583,0.005333333333333334,-0.008666666666666666,0.004333333333333333
cross_cell_4,4,16,128,affine_minus_mismatched_lira,10,0.006244444444444441,0.006,-0.007333333333333332,0.003999999999999998
cross_cell_4,4,16,512,affine_minus_loss,10,0.01820022222222223,0.003,-0.01633333333333333,0.008
cross_cell_4,4,16,512,affine_minus_mismatched_lira,10,0.00439622222222219,0.0006666666666666668,-0.006,0.01133333333333333
cross_cell_4,4,17,1024,affine_minus_loss,10,0.025435333333333365,0.002,0.000666666666666667,0.020666666666666667
cross_cell_4,4,17,1024,affine_minus_mismatched_lira,10,0.009344666666666723,-0.00033333333333333305,-0.005,0.006666666666666666
cross_cell_4,4,17,128,affine_minus_loss,10,0.012642777777777836,0.005,0.0003333333333333339,0.016
cross_cell_4,4,17,128,affine_minus_mismatched_lira,10,0.0061497777777778095,0.005333333333333333,-0.007333333333333334,0.004
cross_cell_4,4,17,512,affine_minus_loss,10,0.021784222222222205,0.004,0.00033333333333333305,0.016666666666666666
cross_cell_4,4,17,512,affine_minus_mismatched_lira,10,0.007562222222222248,0.0013333333333333333,-0.005666666666666666,0.005333333333333332
cross_cell_4,4,18,1024,affine_minus_loss,10,0.022731111111111146,0.0013333333333333335,-0.011000000000000001,0.008
cross_cell_4,4,18,1024,affine_minus_mismatched_lira,10,0.006870000000000098,-0.0006666666666666668,-0.001666666666666667,0.006
cross_cell_4,4,18,128,affine_minus_loss,10,0.011388111111111099,0.003666666666666667,-0.003666666666666667,0.01
cross_cell_4,4,18,128,affine_minus_mismatched_lira,10,0.00637800000000005,0.004666666666666667,-0.008666666666666666,0.0
cross_cell_4,4,18,512,affine_minus_loss,10,0.01803066666666664,0.002666666666666667,-0.009000000000000001,0.007666666666666666
cross_cell_4,4,18,512,affine_minus_mismatched_lira,10,0.004939777777777821,0.00033333333333333327,-0.003333333333333333,0.003666666666666667
cross_cell_4,4,19,1024,affine_minus_loss,10,0.027588222222222236,0.0016666666666666668,-0.002666666666666666,0.01933333333333333
cross_cell_4,4,19,1024,affine_minus_mismatched_lira,10,0.009596666666666698,-0.00033333333333333327,0.001666666666666667,0.013999999999999999
cross_cell_4,4,19,128,affine_minus_loss,10,0.013010555555555525,0.004333333333333333,0.0,0.013666666666666667
cross_cell_4,4,19,128,affine_minus_mismatched_lira,10,0.0065822222222222115,0.005333333333333333,-0.004666666666666666,0.008666666666666666
cross_cell_4,4,19,512,affine_minus_loss,10,0.0229935555555556,0.002666666666666667,-0.00033333333333333305,0.018333333333333333
cross_cell_4,4,19,512,affine_minus_mismatched_lira,10,0.010065555555555605,0.0006666666666666668,-0.0009999999999999992,0.012333333333333332
cross_cell_4,4,2,1024,affine_minus_loss,10,0.02337177777777777,0.002333333333333333,-0.03066666666666667,0.0003333333333333313
cross_cell_4,4,2,1024,affine_minus_mismatched_lira,10,0.006258666666666635,0.0,0.003,0.020666666666666667
cross_cell_4,4,2,128,affine_minus_loss,10,0.012101000000000084,0.005333333333333334,-0.009999999999999998,0.005999999999999998
cross_cell_4,4,2,128,affine_minus_mismatched_lira,10,0.006370444444444512,0.006,-0.001999999999999999,0.012333333333333335
cross_cell_4,4,2,512,affine_minus_loss,10,0.01913999999999999,0.003,-0.027999999999999997,0.0003333333333333348
cross_cell_4,4,2,512,affine_minus_mismatched_lira,10,0.005489555555555636,0.0006666666666666668,0.003333333333333334,0.019333333333333334
cross_cell_4,4,20,1024,affine_minus_loss,10,0.024847777777777857,0.002,0.0006666666666666678,0.018
cross_cell_4,4,20,1024,affine_minus_mismatched_lira,10,0.008025555555555508,-0.0006666666666666668,0.0,0.008333333333333333
cross_cell_4,4,20,128,affine_minus_loss,10,0.012693222222222245,0.004666666666666666,-0.001333333333333334,0.012333333333333333
cross_cell_4,4,20,128,affine_minus_mismatched_lira,10,0.0063593333333333835,0.005333333333333333,-0.006666666666666666,0.005666666666666666
cross_cell_4,4,20,512,affine_minus_loss,10,0.020644666666666645,0.003666666666666667,0.001,0.016
cross_cell_4,4,20,512,affine_minus_mismatched_lira,10,0.006568444444444432,0.0010000000000000002,-0.001666666666666667,0.008666666666666668
cross_cell_4,4,21,1024,affine_minus_loss,10,0.026298666666666692,0.0020000000000000005,-0.0010000000000000009,0.013333333333333332
cross_cell_4,4,21,1024,affine_minus_mismatched_lira,10,0.00899577777777777,-0.00033333333333333305,-0.0016666666666666674,0.005333333333333332
cross_cell_4,4,21,128,affine_minus_loss,10,0.013142111111111188,0.004999999999999999,-0.0003333333333333339,0.011333333333333334
cross_cell_4,4,21,128,affine_minus_mismatched_lira,10,0.006751111111111152,0.005333333333333333,-0.005666666666666666,0.004666666666666668
cross_cell_4,4,21,512,affine_minus_loss,10,0.02187599999999995,0.003333333333333334,0.0,0.013333333333333332
cross_cell_4,4,21,512,affine_minus_mismatched_lira,10,0.008561333333333365,0.0010000000000000002,-0.0013333333333333335,0.006666666666666667
cross_cell_4,4,22,1024,affine_minus_loss,10,0.025491555555555545,0.0010000000000000002,-0.003,0.013
cross_cell_4,4,22,1024,affine_minus_mismatched_lira,10,0.008923555555555518,-0.000666666666666667,-0.004666666666666666,0.002666666666666668
cross_cell_4,4,22,128,affine_minus_loss,10,0.011247000000000007,0.0016666666666666668,-0.001333333333333334,0.012666666666666666
cross_cell_4,4,22,128,affine_minus_mismatched_lira,10,0.005117777777777777,0.003,-0.014666666666666665,-0.0009999999999999992
cross_cell_4,4,22,512,affine_minus_loss,10,0.01999200000000001,0.002666666666666667,-0.0009999999999999992,0.013999999999999999
cross_cell_4,4,22,512,affine_minus_mismatched_lira,10,0.0069637777777777354,0.00033333333333333327,-0.006333333333333333,0.004
cross_cell_4,4,23,1024,affine_minus_loss,10,0.02607688888888887,0.0013333333333333335,0.0020000000000000005,0.024333333333333332
cross_cell_4,4,23,1024,affine_minus_mismatched_lira,10,0.01040933333333327,-0.0009999999999999998,-0.004,0.0069999999999999975
cross_cell_4,4,23,128,affine_minus_loss,10,0.012478111111111134,0.0033333333333333335,0.001,0.01633333333333333
cross_cell_4,4,23,128,affine_minus_mismatched_lira,10,0.005594666666666692,0.004333333333333333,-0.013666666666666667,0.0006666666666666678
cross_cell_4,4,23,512,affine_minus_loss,10,0.022083777777777813,0.002666666666666667,0.0026666666666666666,0.022
cross_cell_4,4,23,512,affine_minus_mismatched_lira,10,0.008173333333333421,0.0006666666666666668,-0.005,0.009
cross_cell_4,4,24,1024,affine_minus_loss,10,0.026892222222222262,0.002666666666666667,-0.006666666666666667,0.017666666666666664
cross_cell_4,4,24,1024,affine_minus_mismatched_lira,10,0.008471777777777745,0.0,-0.002999999999999999,0.008
cross_cell_4,4,24,128,affine_minus_loss,10,0.013622333333333347,0.0030000000000000005,-0.001333333333333334,0.012
cross_cell_4,4,24,128,affine_minus_mismatched_lira,10,0.006122000000000016,0.003666666666666667,-0.015333333333333334,-0.0016666666666666687
cross_cell_4,4,24,512,affine_minus_loss,10,0.023320222222222187,0.002666666666666667,-0.005999999999999999,0.016
cross_cell_4,4,24,512,affine_minus_mismatched_lira,10,0.009219333333333302,0.0006666666666666665,-0.0036666666666666653,0.011
cross_cell_4,4,25,1024,affine_minus_loss,10,0.025853111111111216,0.001666666666666667,0.001333333333333334,0.018000000000000002
cross_cell_4,4,25,1024,affine_minus_mismatched_lira,10,0.008543555555555526,-0.000666666666666667,-0.008333333333333331,-0.002999999999999999
cross_cell_4,4,25,128,affine_minus_loss,10,0.012427000000000021,0.0036666666666666666,0.003000000000000001,0.017
cross_cell_4,4,25,128,affine_minus_mismatched_lira,10,0.006284000000000012,0.005,-0.016333333333333335,-0.005999999999999998
cross_cell_4,4,25,512,affine_minus_loss,10,0.02041622222222217,0.002666666666666667,0.003666666666666666,0.022333333333333334
cross_cell_4,4,25,512,affine_minus_mismatched_lira,10,0.007104666666666648,0.0006666666666666668,-0.008666666666666666,0.004333333333333333
cross_cell_4,4,26,1024,affine_minus_loss,10,0.02298622222222224,0.0013333333333333335,0.0013333333333333322,0.014666666666666665
cross_cell_4,4,26,1024,affine_minus_mismatched_lira,10,0.006612444444444421,-0.002,-0.0026666666666666666,0.0020000000000000018
cross_cell_4,4,26,128,affine_minus_loss,10,0.01033033333333333,0.0016666666666666668,0.00033333333333333305,0.013
cross_cell_4,4,26,128,affine_minus_mismatched_lira,10,0.003542000000000045,0.002333333333333333,-0.01566666666666667,-0.008333333333333335
cross_cell_4,4,26,512,affine_minus_loss,10,0.019349777777777744,0.002,0.0013333333333333335,0.014666666666666668
cross_cell_4,4,26,512,affine_minus_mismatched_lira,10,0.005550666666666648,0.0,-0.005999999999999998,0.002000000000000001
cross_cell_4,4,27,1024,affine_minus_loss,10,0.02680755555555564,0.0013333333333333335,-0.003333333333333334,0.016666666666666666
cross_cell_4,4,27,1024,affine_minus_mismatched_lira,10,0.009147333333333285,-0.002,-0.003,0.005333333333333332
cross_cell_4,4,27,128,affine_minus_loss,10,0.013315666666666726,0.003,-0.0016666666666666674,0.011000000000000001
cross_cell_4,4,27,128,affine_minus_mismatched_lira,10,0.006283333333333363,0.004333333333333333,-0.015666666666666666,-0.004999999999999999
cross_cell_4,4,27,512,affine_minus_loss,10,0.02245333333333327,0.002,-0.001333333333333333,0.017333333333333333
cross_cell_4,4,27,512,affine_minus_mismatched_lira,10,0.009126222222222258,0.0006666666666666668,-0.004666666666666666,0.006
cross_cell_4,4,28,1024,affine_minus_loss,10,0.024673555555555615,0.001,-0.0006666666666666678,0.015
cross_cell_4,4,28,1024,affine_minus_mismatched_lira,10,0.008561555555555489,-0.0010000000000000002,-0.011000000000000001,-0.004
cross_cell_4,4,28,128,affine_minus_loss,10,0.01271277777777774,0.0033333333333333335,0.001333333333333334,0.014666666666666665
cross_cell_4,4,28,128,affine_minus_mismatched_lira,10,0.005659555555555529,0.004666666666666666,-0.020666666666666667,-0.011
cross_cell_4,4,28,512,affine_minus_loss,10,0.020743999999999985,0.002666666666666667,0.0,0.014666666666666666
cross_cell_4,4,28,512,affine_minus_mismatched_lira,10,0.0070997777777778714,0.0006666666666666668,-0.013000000000000001,-0.004666666666666666
cross_cell_4,4,29,1024,affine_minus_loss,10,0.02472911111111109,0.002,-0.002666666666666667,0.014333333333333333
cross_cell_4,4,29,1024,affine_minus_mismatched_lira,10,0.007473333333333276,-0.0006666666666666663,-0.010666666666666668,-0.004666666666666668
cross_cell_4,4,29,128,affine_minus_loss,10,0.012700333333333369,0.003333333333333333,-0.004,0.008666666666666666
cross_cell_4,4,29,128,affine_minus_mismatched_lira,10,0.006092666666666691,0.004999999999999999,-0.027,-0.017
cross_cell_4,4,29,512,affine_minus_loss,10,0.020389333333333315,0.002333333333333334,-0.0006666666666666678,0.013
cross_cell_4,4,29,512,affine_minus_mismatched_lira,10,0.006425555555555573,0.0006666666666666668,-0.013999999999999999,-0.005666666666666665
cross_cell_4,4,3,1024,affine_minus_loss,10,0.02612488888888892,0.0006666666666666668,-0.002,0.024
cross_cell_4,4,3,1024,affine_minus_mismatched_lira,10,0.00923644444444438,-0.002,0.004666666666666666,0.018666666666666665
cross_cell_4,4,3,128,affine_minus_loss,10,0.012703444444444434,0.0033333333333333335,0.001333333333333333,0.018333333333333333
cross_cell_4,4,3,128,affine_minus_mismatched_lira,10,0.006257111111111158,0.004333333333333333,-8.673617379884035e-19,0.01633333333333333
cross_cell_4,4,3,512,affine_minus_loss,10,0.022316222222222237,0.002,-0.0009999999999999992,0.020666666666666667
cross_cell_4,4,3,512,affine_minus_mismatched_lira,10,0.009029333333333334,0.00033333333333333327,0.006666666666666666,0.019333333333333334
cross_cell_4,4,30,1024,affine_minus_loss,10,0.027659333333333314,0.0020000000000000005,-0.0003333333333333335,0.008666666666666666
cross_cell_4,4,30,1024,affine_minus_mismatched_lira,10,0.008585333333333278,-0.00033333333333333305,-0.009,-0.008666666666666666
cross_cell_4,4,30,128,affine_minus_loss,10,0.013879666666666624,0.003666666666666667,-0.000666666666666667,0.009666666666666667
cross_cell_4,4,30,128,affine_minus_mismatched_lira,10,0.00712999999999997,0.004333333333333333,-0.019666666666666666,-0.012
cross_cell_4,4,30,512,affine_minus_loss,10,0.022553111111111135,0.003,-0.0006666666666666661,0.010666666666666665
cross_cell_4,4,30,512,affine_minus_mismatched_lira,10,0.009854444444444388,0.0006666666666666668,-0.011333333333333334,-0.006999999999999998
cross_cell_4,4,31,1024,affine_minus_loss,10,0.025200222222222235,0.0023333333333333335,-0.001333333333333333,0.009333333333333332
cross_cell_4,4,31,1024,affine_minus_mismatched_lira,10,0.007751555555555512,0.0,-0.013,-0.012999999999999998
cross_cell_4,4,31,128,affine_minus_loss,10,0.013400555555555471,0.004333333333333333,-0.005333333333333334,0.004999999999999999
cross_cell_4,4,31,128,affine_minus_mismatched_lira,10,0.007381777777777765,0.005,-0.026333333333333334,-0.019000000000000003
cross_cell_4,4,31,512,affine_minus_loss,10,0.020919333333333345,0.0033333333333333335,-0.0013333333333333335,0.01
cross_cell_4,4,31,512,affine_minus_mismatched_lira,10,0.007340222222222248,0.0006666666666666668,-0.01633333333333333,-0.010333333333333333
cross_cell_4,4,4,1024,affine_minus_loss,10,0.022067333333333328,0.0013333333333333335,-0.047,-0.014000000000000002
cross_cell_4,4,4,1024,affine_minus_mismatched_lira,10,0.004632666666666674,-0.0016666666666666668,0.010333333333333332,0.02666666666666667
cross_cell_4,4,4,128,affine_minus_loss,10,0.0118476666666667,0.003666666666666667,-0.015333333333333332,0.007333333333333332
cross_cell_4,4,4,128,affine_minus_mismatched_lira,10,0.006525999999999976,0.004999999999999999,0.0013333333333333348,0.018333333333333333
cross_cell_4,4,4,512,affine_minus_loss,10,0.017100888888888888,0.0016666666666666668,-0.04133333333333333,-0.009000000000000005
cross_cell_4,4,4,512,affine_minus_mismatched_lira,10,0.004093777777777807,-0.0003333333333333335,0.011333333333333334,0.027999999999999997
cross_cell_4,4,5,1024,affine_minus_loss,10,0.025676444444444446,0.001666666666666667,-0.006666666666666666,0.015
cross_cell_4,4,5,1024,affine_minus_mismatched_lira,10,0.009363333333333279,-0.00033333333333333327,0.0020000000000000005,0.013
cross_cell_4,4,5,128,affine_minus_loss,10,0.012462111111111063,0.003666666666666667,0.000666666666666667,0.019999999999999997
cross_cell_4,4,5,128,affine_minus_mismatched_lira,10,0.006183555555555498,0.005,-0.003333333333333333,0.013333333333333332
cross_cell_4,4,5,512,affine_minus_loss,10,0.022171111111111197,0.0033333333333333335,-0.004333333333333334,0.016333333333333335
cross_cell_4,4,5,512,affine_minus_mismatched_lira,10,0.008448666666666715,0.0006666666666666668,0.0030000000000000005,0.014666666666666665
cross_cell_4,4,6,1024,affine_minus_loss,10,0.02539288888888891,0.0013333333333333335,-0.003666666666666667,0.025
cross_cell_4,4,6,1024,affine_minus_mismatched_lira,10,0.008986888888888878,-0.0010000000000000002,0.008999999999999998,0.026333333333333334
cross_cell_4,4,6,128,affine_minus_loss,10,0.0126763333333334,0.003333333333333333,0.003,0.020666666666666667
cross_cell_4,4,6,128,affine_minus_mismatched_lira,10,0.0063177777777778665,0.004666666666666666,0.0016666666666666661,0.019666666666666666
cross_cell_4,4,6,512,affine_minus_loss,10,0.02092866666666665,0.002666666666666667,-0.0006666666666666678,0.026666666666666665
cross_cell_4,4,6,512,affine_minus_mismatched_lira,10,0.007551555555555589,0.0006666666666666668,0.010333333333333333,0.027999999999999997
cross_cell_4,4,7,1024,affine_minus_loss,10,0.027462444444444456,0.001666666666666667,-0.003333333333333334,0.009666666666666667
cross_cell_4,4,7,1024,affine_minus_mismatched_lira,10,0.009274444444444419,-0.00033333333333333305,0.00033333333333333305,0.005666666666666667
cross_cell_4,4,7,128,affine_minus_loss,10,0.012899222222222284,0.003666666666666667,0.001333333333333333,0.01566666666666667
cross_cell_4,4,7,128,affine_minus_mismatched_lira,10,0.006435777777777818,0.005,-0.004,0.006000000000000001
cross_cell_4,4,7,512,affine_minus_loss,10,0.02355133333333337,0.002666666666666667,-0.001,0.011000000000000001
cross_cell_4,4,7,512,affine_minus_mismatched_lira,10,0.010696222222222218,0.0006666666666666668,-0.0009999999999999992,0.006333333333333333
cross_cell_4,4,8,1024,affine_minus_loss,10,0.02398200000000006,0.001666666666666667,-0.008666666666666668,0.014333333333333333
cross_cell_4,4,8,1024,affine_minus_mismatched_lira,10,0.00667955555555555,-0.000666666666666667,-0.002,0.007666666666666667
cross_cell_4,4,8,128,affine_minus_loss,10,0.012627666666666704,0.004,-0.002,0.011333333333333334
cross_cell_4,4,8,128,affine_minus_mismatched_lira,10,0.006534444444444509,0.005333333333333334,-0.007,0.003000000000000001
cross_cell_4,4,8,512,affine_minus_loss,10,0.020108222222222194,0.0016666666666666668,-0.004666666666666665,0.015333333333333332
cross_cell_4,4,8,512,affine_minus_mismatched_lira,10,0.006161555555555587,0.00033333333333333327,-0.0026666666666666653,0.008333333333333335
cross_cell_4,4,9,1024,affine_minus_loss,10,0.023346666666666682,0.002,-0.006333333333333334,0.01566666666666667
cross_cell_4,4,9,1024,affine_minus_mismatched_lira,10,0.006242000000000025,0.0,-0.0013333333333333322,0.009666666666666665
cross_cell_4,4,9,128,affine_minus_loss,10,0.011217222222222212,0.003666666666666667,-0.005999999999999999,0.011333333333333332
cross_cell_4,4,9,128,affine_minus_mismatched_lira,10,0.0061924444444445,0.004666666666666667,-0.006666666666666666,0.007000000000000001
cross_cell_4,4,9,512,affine_minus_loss,10,0.0184448888888889,0.002666666666666667,-0.006999999999999999,0.012333333333333332
cross_cell_4,4,9,512,affine_minus_mismatched_lira,10,0.0047679999999999945,0.0006666666666666668,-0.002666666666666667,0.008666666666666668
cross_cell_8,8,0,1024,affine_minus_loss,10,0.02520400000000006,0.0010000000000000002,-0.009000000000000001,0.017333333333333333
cross_cell_8,8,0,1024,affine_minus_mismatched_lira,10,0.0078066666666666285,-0.0013333333333333333,0.004333333333333333,0.017999999999999995
cross_cell_8,8,0,128,affine_minus_loss,10,0.012694999999999956,0.003333333333333333,-0.001,0.017666666666666664
cross_cell_8,8,0,128,affine_minus_mismatched_lira,10,0.006446000000000007,0.004666666666666666,-0.001333333333333333,0.015333333333333332
cross_cell_8,8,0,512,affine_minus_loss,10,0.020328000000000013,0.002333333333333333,-0.007000000000000001,0.014666666666666668
cross_cell_8,8,0,512,affine_minus_mismatched_lira,10,0.006889777777777828,0.0006666666666666668,0.004333333333333334,0.01633333333333333
cross_cell_8,8,1,1024,affine_minus_loss,10,0.02539955555555562,0.0013333333333333335,0.000666666666666667,0.022
cross_cell_8,8,1,1024,affine_minus_mismatched_lira,10,0.008941555555555536,-0.001,0.005,0.016333333333333335
cross_cell_8,8,1,128,affine_minus_loss,10,0.012834333333333281,0.004333333333333333,0.001,0.018000000000000002
cross_cell_8,8,1,128,affine_minus_mismatched_lira,10,0.006631111111111088,0.005,-0.002999999999999999,0.012666666666666666
cross_cell_8,8,1,512,affine_minus_loss,10,0.02067688888888891,0.002666666666666667,0.00033333333333333305,0.018333333333333333
cross_cell_8,8,1,512,affine_minus_mismatched_lira,10,0.007426444444444458,0.0006666666666666668,0.0029999999999999996,0.013666666666666667
cross_cell_8,8,10,1024,affine_minus_loss,10,0.025801111111111164,0.0013333333333333335,-0.002999999999999999,0.017666666666666667
cross_cell_8,8,10,1024,affine_minus_mismatched_lira,10,0.00881333333333334,-0.001,0.001666666666666667,0.013000000000000001
cross_cell_8,8,10,128,affine_minus_loss,10,0.013300333333333358,0.004666666666666666,0.00033333333333333305,0.013333333333333332
cross_cell_8,8,10,128,affine_minus_mismatched_lira,10,0.006623333333333314,0.005666666666666667,-0.004333333333333333,0.007000000000000001
cross_cell_8,8,10,512,affine_minus_loss,10,0.021571555555555566,0.002666666666666667,-0.001333333333333333,0.01633333333333333
cross_cell_8,8,10,512,affine_minus_mismatched_lira,10,0.008547111111111172,0.0006666666666666668,0.000666666666666667,0.011000000000000001
cross_cell_8,8,11,1024,affine_minus_loss,10,0.024734444444444448,0.002,-0.009000000000000001,0.014666666666666668
cross_cell_8,8,11,1024,affine_minus_mismatched_lira,10,0.0068986666666666085,-0.000666666666666667,0.0,0.009666666666666667
cross_cell_8,8,11,128,affine_minus_loss,10,0.012758999999999965,0.004333333333333333,-0.004333333333333333,0.008666666666666666
cross_cell_8,8,11,128,affine_minus_mismatched_lira,10,0.006237111111111082,0.005,-0.006,0.005000000000000001
cross_cell_8,8,11,512,affine_minus_loss,10,0.020614444444444435,0.002,-0.007,0.012
cross_cell_8,8,11,512,affine_minus_mismatched_lira,10,0.007101111111111114,0.0006666666666666668,-0.0016666666666666661,0.009000000000000001
cross_cell_8,8,12,1024,affine_minus_loss,10,0.02434177777777785,0.0013333333333333335,0.001,0.024
cross_cell_8,8,12,1024,affine_minus_mismatched_lira,10,0.007106888888888885,-0.001,0.001333333333333334,0.013333333333333332
cross_cell_8,8,12,128,affine_minus_loss,10,0.012610555555555514,0.004333333333333333,0.002666666666666667,0.019666666666666666
cross_cell_8,8,12,128,affine_minus_mismatched_lira,10,0.006668444444444421,0.005666666666666667,-0.002333333333333334,0.011
cross_cell_8,8,12,512,affine_minus_loss,10,0.019746222222222276,0.003,0.0013333333333333322,0.018666666666666665
cross_cell_8,8,12,512,affine_minus_mismatched_lira,10,0.0060413333333333985,0.0006666666666666668,-0.00033333333333333305,0.011666666666666667
cross_cell_8,8,13,1024,affine_minus_loss,10,0.024554666666666725,0.0010000000000000002,-0.003,0.016
cross_cell_8,8,13,1024,affine_minus_mismatched_lira,10,0.007688666666666677,-0.0016666666666666666,0.0003333333333333339,0.01133333333333333
cross_cell_8,8,13,128,affine_minus_loss,10,0.012295888888888884,0.0016666666666666666,0.0,0.014666666666666665
cross_cell_8,8,13,128,affine_minus_mismatched_lira,10,0.006092444444444456,0.003333333333333333,-0.006333333333333332,0.006333333333333332
cross_cell_8,8,13,512,affine_minus_loss,10,0.019888888888888845,0.0016666666666666668,-0.002333333333333333,0.01566666666666667
cross_cell_8,8,13,512,affine_minus_mismatched_lira,10,0.006717333333333353,0.0,-0.001,0.011000000000000001
cross_cell_8,8,14,1024,affine_minus_loss,10,0.026703777777777826,0.0016666666666666668,-0.007333333333333333,0.013999999999999999
cross_cell_8,8,14,1024,affine_minus_mismatched_lira,10,0.009396222222222195,-0.0006666666666666668,-0.002999999999999999,0.005333333333333332
cross_cell_8,8,14,128,affine_minus_loss,10,0.01355433333333339,0.004666666666666666,-0.002333333333333333,0.009333333333333332
cross_cell_8,8,14,128,affine_minus_mismatched_lira,10,0.006750888888888973,0.005333333333333333,-0.007333333333333334,0.002333333333333333
cross_cell_8,8,14,512,affine_minus_loss,10,0.022233777777777852,0.002666666666666667,-0.005333333333333332,0.013000000000000001
cross_cell_8,8,14,512,affine_minus_mismatched_lira,10,0.00882355555555564,0.0006666666666666668,-0.004666666666666666,0.007
cross_cell_8,8,15,1024,affine_minus_loss,10,0.02499733333333337,0.0013333333333333335,-0.004666666666666666,0.015333333333333334
cross_cell_8,8,15,1024,affine_minus_mismatched_lira,10,0.00825977777777781,-0.001,-0.003,0.004333333333333333
cross_cell_8,8,15,128,affine_minus_loss,10,0.013110777777777805,0.003666666666666667,-0.001,0.012
cross_cell_8,8,15,128,affine_minus_mismatched_lira,10,0.006536444444444511,0.005,-0.007333333333333333,0.003333333333333334
cross_cell_8,8,15,512,affine_minus_loss,10,0.020977999999999997,0.002666666666666667,-0.001666666666666667,0.013333333333333332
cross_cell_8,8,15,512,affine_minus_mismatched_lira,10,0.007356666666666678,0.0006666666666666668,-0.005,0.004333333333333335
cross_cell_8,8,16,1024,affine_minus_loss,10,0.024590666666666705,0.0013333333333333335,-0.006666666666666666,0.014333333333333333
cross_cell_8,8,16,1024,affine_minus_mismatched_lira,10,0.00750800000000007,-0.0013333333333333333,0.0006666666666666661,0.008
cross_cell_8,8,16,128,affine_minus_loss,10,0.012164111111111153,0.004333333333333333,-0.004,0.011
cross_cell_8,8,16,128,affine_minus_mismatched_lira,10,0.0061517777777778115,0.005,-0.006666666666666666,0.006333333333333334
cross_cell_8,8,16,512,affine_minus_loss,10,0.019271333333333307,0.002333333333333334,-0.006666666666666665,0.011333333333333334
cross_cell_8,8,16,512,affine_minus_mismatched_lira,10,0.006425999999999987,0.00033333333333333327,-0.001,0.008666666666666666
cross_cell_8,8,17,1024,affine_minus_loss,10,0.025971777777777816,0.002,-0.001666666666666667,0.01633333333333333
cross_cell_8,8,17,1024,affine_minus_mismatched_lira,10,0.008476666666666632,-0.0006666666666666663,-0.00033333333333333305,0.007000000000000001
cross_cell_8,8,17,128,affine_minus_loss,10,0.013415444444444424,0.004666666666666666,-0.0009999999999999992,0.014666666666666666
cross_cell_8,8,17,128,affine_minus_mismatched_lira,10,0.006880444444444411,0.005666666666666667,-0.004999999999999999,0.006666666666666668
cross_cell_8,8,17,512,affine_minus_loss,10,0.021660666666666717,0.002666666666666667,-0.001666666666666667,0.016666666666666663
cross_cell_8,8,17,512,affine_minus_mismatched_lira,10,0.008061555555555544,0.0006666666666666668,-0.002666666666666666,0.009000000000000001
cross_cell_8,8,18,1024,affine_minus_loss,10,0.026272000000000018,0.001666666666666667,-0.001333333333333334,0.013666666666666666
cross_cell_8,8,18,1024,affine_minus_mismatched_lira,10,0.009434444444444412,-0.000666666666666667,-0.0023333333333333344,0.003333333333333333
cross_cell_8,8,18,128,affine_minus_loss,10,0.012761666666666671,0.0036666666666666666,0.001666666666666667,0.013666666666666666
cross_cell_8,8,18,128,affine_minus_mismatched_lira,10,0.00626555555555558,0.004666666666666666,-0.007666666666666667,0.0019999999999999983
cross_cell_8,8,18,512,affine_minus_loss,10,0.021776666666666666,0.002666666666666667,-0.0006666666666666661,0.014666666666666668
cross_cell_8,8,18,512,affine_minus_mismatched_lira,10,0.008651999999999993,0.0006666666666666668,-0.004333333333333333,0.005333333333333333
cross_cell_8,8,19,1024,affine_minus_loss,10,0.02654466666666666,0.0016666666666666668,-0.003666666666666667,0.013666666666666666
cross_cell_8,8,19,1024,affine_minus_mismatched_lira,10,0.00920444444444446,-0.0006666666666666668,-0.002,0.004333333333333334
