strategy,auxiliary_target_count,subset_replicate,shots,simulator_seed,contrast,comparator_attack,auc_difference,tpr_at_0_1pct_fpr_difference,actual_fpr_difference,calibrated_tpr_difference
cross_cell_8,8,24,1024,8,affine_minus_loss,loss_mia,0.02794399999999997,0.002,-0.002666666666666666,0.019333333333333334
cross_cell_8,8,24,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.008483999999999825,-0.003333333333333334,-0.0033333333333333322,0.008666666666666666
cross_cell_8,8,24,1024,9,affine_minus_loss,loss_mia,0.017120000000000024,0.0006666666666666666,-0.0033333333333333322,0.019999999999999997
cross_cell_8,8,24,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.02065422222222224,0.006666666666666667,-0.005999999999999998,0.0
cross_cell_8,8,24,128,0,affine_minus_loss,loss_mia,0.01824266666666663,0.006,-0.0033333333333333322,0.011999999999999999
cross_cell_8,8,24,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.00371066666666664,0.005333333333333333,-0.006666666666666668,0.007333333333333331
cross_cell_8,8,24,128,1,affine_minus_loss,loss_mia,-0.01626222222222229,0.005333333333333333,0.002666666666666666,0.013333333333333332
cross_cell_8,8,24,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0020839999999999748,0.008,-0.005333333333333332,0.008666666666666668
cross_cell_8,8,24,128,2,affine_minus_loss,loss_mia,0.0001586666666666403,0.006,0.003333333333333334,0.012
cross_cell_8,8,24,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0020240000000000258,0.0,-0.002,0.004666666666666666
cross_cell_8,8,24,128,3,affine_minus_loss,loss_mia,0.014536444444444463,-0.0013333333333333335,0.0,0.009999999999999998
cross_cell_8,8,24,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.01204088888888899,0.006,-0.007333333333333334,0.007333333333333334
cross_cell_8,8,24,128,4,affine_minus_loss,loss_mia,0.025653333333333306,0.004,0.0,0.015333333333333332
cross_cell_8,8,24,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.009890222222222245,0.004666666666666667,-0.003333333333333334,0.0013333333333333322
cross_cell_8,8,24,128,5,affine_minus_loss,loss_mia,0.011015777777777847,0.004666666666666667,0.0033333333333333322,0.012666666666666666
cross_cell_8,8,24,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.0038599999999999746,0.002,-0.002666666666666666,0.0013333333333333357
cross_cell_8,8,24,128,6,affine_minus_loss,loss_mia,0.016826888888888947,0.0013333333333333333,-0.005333333333333332,0.016
cross_cell_8,8,24,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.006107555555555533,0.005333333333333333,-0.008666666666666666,0.004666666666666666
cross_cell_8,8,24,128,7,affine_minus_loss,loss_mia,0.012594222222222173,0.004,-0.0006666666666666678,0.012
cross_cell_8,8,24,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.006114666666666713,0.004666666666666666,-0.008000000000000002,0.005333333333333336
cross_cell_8,8,24,128,8,affine_minus_loss,loss_mia,0.007176888888888899,0.003333333333333333,-0.002666666666666668,0.013333333333333334
cross_cell_8,8,24,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.015045333333333355,0.004666666666666667,-0.013999999999999999,0.0006666666666666696
cross_cell_8,8,24,128,9,affine_minus_loss,loss_mia,0.0005128888888888961,0.004,-0.002666666666666666,0.011333333333333334
cross_cell_8,8,24,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0017902222222221376,0.0013333333333333335,-0.003999999999999998,0.008
cross_cell_8,8,24,512,0,affine_minus_loss,loss_mia,0.025078222222222224,0.004,-0.0013333333333333322,0.01666666666666667
cross_cell_8,8,24,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.009842666666666666,0.0,-0.002,0.017333333333333333
cross_cell_8,8,24,512,1,affine_minus_loss,loss_mia,0.013775111111111182,0.0006666666666666666,0.0019999999999999983,0.019999999999999997
cross_cell_8,8,24,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.006552000000000113,-0.004,-0.0013333333333333322,0.009333333333333332
cross_cell_8,8,24,512,2,affine_minus_loss,loss_mia,0.020653333333333412,0.0033333333333333335,-0.002,0.014666666666666666
cross_cell_8,8,24,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0016413333333333835,0.0013333333333333335,-0.002666666666666668,0.01
cross_cell_8,8,24,512,3,affine_minus_loss,loss_mia,0.012546666666666595,0.0013333333333333335,0.0006666666666666661,0.014666666666666666
cross_cell_8,8,24,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.009653777777777761,0.002,0.0,0.009333333333333332
cross_cell_8,8,24,512,4,affine_minus_loss,loss_mia,0.025609333333333262,0.0033333333333333335,0.0,0.02
cross_cell_8,8,24,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.005201333333333391,0.0019999999999999996,0.0006666666666666678,0.010666666666666668
cross_cell_8,8,24,512,5,affine_minus_loss,loss_mia,0.019544000000000006,0.004,-0.0033333333333333322,0.02
cross_cell_8,8,24,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.013018222222222153,0.0019999999999999996,0.002666666666666666,0.011333333333333332
cross_cell_8,8,24,512,6,affine_minus_loss,loss_mia,0.01871244444444442,0.0026666666666666666,-0.001333333333333334,0.018666666666666665
cross_cell_8,8,24,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0005742222222222537,0.0,0.0006666666666666661,0.010666666666666666
cross_cell_8,8,24,512,7,affine_minus_loss,loss_mia,0.01810444444444448,0.0033333333333333335,-0.001333333333333334,0.014
cross_cell_8,8,24,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.00021066666666669231,-0.0006666666666666665,-0.0006666666666666661,0.007333333333333334
cross_cell_8,8,24,512,8,affine_minus_loss,loss_mia,0.02198577777777777,0.002666666666666667,-0.002,0.01666666666666667
cross_cell_8,8,24,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.014508444444444435,-0.0006666666666666665,-0.002666666666666666,0.011999999999999999
cross_cell_8,8,24,512,9,affine_minus_loss,loss_mia,0.017637777777777752,0.002,-0.004666666666666666,0.018
cross_cell_8,8,25,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.010545777777777876,-0.0006666666666666661,-0.004,0.0
cross_cell_8,8,25,1024,0,affine_minus_loss,loss_mia,0.032466666666666644,0.0020000000000000005,-0.003333333333333334,0.014666666666666665
cross_cell_8,8,25,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.008332000000000006,-0.000666666666666667,-0.005333333333333332,-0.0013333333333333357
cross_cell_8,8,25,1024,1,affine_minus_loss,loss_mia,0.019044888888888778,0.0006666666666666665,-0.002666666666666666,0.011999999999999999
cross_cell_8,8,25,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0052768888888887755,-0.003333333333333333,-0.005333333333333332,0.0026666666666666644
cross_cell_8,8,25,1024,2,affine_minus_loss,loss_mia,0.025147999999999948,0.003333333333333334,-0.007333333333333332,0.016
cross_cell_8,8,25,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0041146666666666,-0.0020000000000000005,-0.002666666666666668,0.006666666666666668
cross_cell_8,8,25,1024,3,affine_minus_loss,loss_mia,0.024434222222222246,0.0013333333333333333,-0.003333333333333334,0.012000000000000002
cross_cell_8,8,25,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011743999999999866,0.0013333333333333335,-0.004666666666666666,0.0006666666666666661
cross_cell_8,8,25,1024,4,affine_minus_loss,loss_mia,0.028463111111110995,0.002666666666666667,-0.003333333333333334,0.018666666666666668
cross_cell_8,8,25,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.00886622222222222,0.0,-0.002666666666666666,-0.0013333333333333357
cross_cell_8,8,25,1024,5,affine_minus_loss,loss_mia,0.024840888888888912,0.0026666666666666666,-0.004,0.011333333333333332
cross_cell_8,8,25,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.011930222222222286,0.0006666666666666661,-0.004666666666666666,0.003333333333333334
cross_cell_8,8,25,1024,6,affine_minus_loss,loss_mia,0.024355111111111105,0.0026666666666666666,-0.004,0.011333333333333332
cross_cell_8,8,25,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0018715555555556262,-0.0013333333333333335,-0.002,-0.0019999999999999983
cross_cell_8,8,25,1024,7,affine_minus_loss,loss_mia,0.03150222222222232,0.0,-0.002666666666666666,0.01
cross_cell_8,8,25,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.002393777777777828,-0.000666666666666667,-0.002666666666666666,0.0020000000000000018
cross_cell_8,8,25,1024,8,affine_minus_loss,loss_mia,0.028351111111111105,0.0006666666666666665,-0.004,0.013333333333333334
cross_cell_8,8,25,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.007567111111110969,-0.002666666666666667,-0.01,0.003333333333333334
cross_cell_8,8,25,1024,9,affine_minus_loss,loss_mia,0.016203111111111168,0.0013333333333333335,-0.004666666666666666,0.016
cross_cell_8,8,25,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.02150799999999997,0.007333333333333333,-0.008000000000000002,-0.002666666666666668
cross_cell_8,8,25,128,0,affine_minus_loss,loss_mia,0.01909644444444436,0.006666666666666666,-0.006,0.010666666666666666
cross_cell_8,8,25,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.004457777777777894,0.005333333333333333,-0.01,0.002666666666666668
cross_cell_8,8,25,128,1,affine_minus_loss,loss_mia,-0.015515111111111035,0.005333333333333333,-0.0013333333333333322,0.012666666666666668
cross_cell_8,8,25,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0028799999999999937,0.008,-0.006666666666666666,0.005333333333333332
cross_cell_8,8,25,128,2,affine_minus_loss,loss_mia,0.0009546666666666592,0.006,0.003333333333333333,0.011333333333333332
cross_cell_8,8,25,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0014102222222222016,0.0006666666666666666,-0.005333333333333332,-0.0019999999999999983
cross_cell_8,8,25,128,3,affine_minus_loss,loss_mia,0.015150222222222287,-0.0006666666666666668,-0.002,0.007333333333333334
cross_cell_8,8,25,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.013534222222222336,0.006,-0.011999999999999999,0.003333333333333334
cross_cell_8,8,25,128,4,affine_minus_loss,loss_mia,0.027146666666666652,0.004,0.0,0.015333333333333334
cross_cell_8,8,25,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.010780444444444481,0.004666666666666667,-0.007333333333333332,-0.005333333333333332
cross_cell_8,8,25,128,5,affine_minus_loss,loss_mia,0.011906000000000083,0.004666666666666667,0.001333333333333334,0.009333333333333334
cross_cell_8,8,25,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.003772444444444356,0.0033333333333333335,-0.0033333333333333322,-0.003333333333333334
cross_cell_8,8,25,128,6,affine_minus_loss,loss_mia,0.01673933333333333,0.002666666666666667,-0.0033333333333333322,0.014666666666666666
cross_cell_8,8,25,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.006688888888888966,0.006,-0.012666666666666668,0.0006666666666666661
cross_cell_8,8,25,128,7,affine_minus_loss,loss_mia,0.013175555555555607,0.004666666666666667,-0.002666666666666666,0.009999999999999998
cross_cell_8,8,25,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.005969333333333382,0.004666666666666666,-0.008666666666666668,-0.0033333333333333305
cross_cell_8,8,25,128,8,affine_minus_loss,loss_mia,0.007031555555555569,0.003333333333333333,-0.002666666666666666,0.010666666666666668
cross_cell_8,8,25,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.015563555555555553,0.005333333333333333,-0.018,-0.00466666666666667
cross_cell_8,8,25,128,9,affine_minus_loss,loss_mia,0.0010311111111110938,0.004666666666666666,-0.003999999999999999,0.007333333333333332
cross_cell_8,8,25,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.001272888888888768,0.0013333333333333335,-0.010000000000000002,-0.0019999999999999983
cross_cell_8,8,25,512,0,affine_minus_loss,loss_mia,0.024560888888888854,0.004,-0.005333333333333334,0.014
cross_cell_8,8,25,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.009895555555555546,0.0,-0.008666666666666666,0.010000000000000002
cross_cell_8,8,25,512,1,affine_minus_loss,loss_mia,0.013828000000000062,0.0006666666666666666,-0.0006666666666666661,0.01666666666666667
cross_cell_8,8,25,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.007489777777777928,-0.004666666666666666,-0.005333333333333332,0.006000000000000002
cross_cell_8,8,25,512,2,affine_minus_loss,loss_mia,0.021591111111111227,0.002666666666666667,-0.0033333333333333322,0.012666666666666668
cross_cell_8,8,25,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.002801777777777792,0.0013333333333333335,-0.007333333333333334,0.0020000000000000018
cross_cell_8,8,25,512,3,affine_minus_loss,loss_mia,0.013707111111111003,0.0013333333333333335,-0.001333333333333334,0.009333333333333334
cross_cell_8,8,25,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.010545777777777765,0.0013333333333333335,-0.004666666666666666,-0.0006666666666666661
cross_cell_8,8,25,512,4,affine_minus_loss,loss_mia,0.026501333333333266,0.002666666666666667,0.0013333333333333322,0.013333333333333334
cross_cell_8,8,25,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.006196888888888918,0.0019999999999999996,-0.003333333333333334,0.004666666666666666
cross_cell_8,8,25,512,5,affine_minus_loss,loss_mia,0.020539555555555533,0.004,-0.005333333333333332,0.016666666666666666
cross_cell_8,8,25,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.014508000000000076,0.0019999999999999996,-0.0033333333333333322,0.007333333333333334
cross_cell_8,8,25,512,6,affine_minus_loss,loss_mia,0.020202222222222344,0.0026666666666666666,-0.002,0.017333333333333333
cross_cell_8,8,25,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.0008537777777778421,0.0,-0.002,0.004666666666666666
cross_cell_8,8,25,512,7,affine_minus_loss,loss_mia,0.018384000000000067,0.0033333333333333335,0.001333333333333334,0.011999999999999999
cross_cell_8,8,25,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0007479999999999709,-0.0013333333333333335,-0.004666666666666666,0.0006666666666666661
cross_cell_8,8,25,512,8,affine_minus_loss,loss_mia,0.02252311111111105,0.002,-0.002666666666666668,0.014
cross_cell_8,8,25,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.015123111111111087,-0.0013333333333333335,-0.005333333333333332,0.0013333333333333322
cross_cell_8,8,25,512,9,affine_minus_loss,loss_mia,0.018252444444444405,0.0013333333333333333,-0.004666666666666666,0.013333333333333332
cross_cell_8,8,26,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.01110711111111129,0.0,-0.003333333333333334,0.002666666666666668
cross_cell_8,8,26,1024,0,affine_minus_loss,loss_mia,0.03302800000000006,0.0026666666666666666,-0.001333333333333334,0.018666666666666665
cross_cell_8,8,26,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.008956888888888903,-0.000666666666666667,-0.002666666666666666,0.004
cross_cell_8,8,26,1024,1,affine_minus_loss,loss_mia,0.019669777777777675,0.0006666666666666665,0.0,0.016
cross_cell_8,8,26,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.005561333333333307,-0.003333333333333333,-0.004666666666666666,0.005999999999999998
cross_cell_8,8,26,1024,2,affine_minus_loss,loss_mia,0.02543244444444448,0.003333333333333334,-0.005333333333333334,0.016666666666666663
cross_cell_8,8,26,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.004770666666666701,-0.0013333333333333335,-0.002666666666666666,0.010666666666666666
cross_cell_8,8,26,1024,3,affine_minus_loss,loss_mia,0.025090222222222347,0.002,-0.0013333333333333322,0.016
cross_cell_8,8,26,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.012222666666666493,0.0013333333333333335,-0.002,0.005333333333333332
cross_cell_8,8,26,1024,4,affine_minus_loss,loss_mia,0.028941777777777622,0.002666666666666667,-0.002666666666666666,0.02
cross_cell_8,8,26,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.009537333333333398,-0.0006666666666666661,-0.002666666666666666,0.0
cross_cell_8,8,26,1024,5,affine_minus_loss,loss_mia,0.02551200000000009,0.0020000000000000005,-0.003333333333333334,0.013333333333333332
cross_cell_8,8,26,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.01302133333333344,-0.000666666666666667,-0.005333333333333334,0.002666666666666668
cross_cell_8,8,26,1024,6,affine_minus_loss,loss_mia,0.02544622222222226,0.0013333333333333335,-0.002666666666666668,0.010666666666666666
cross_cell_8,8,26,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.003072444444444433,-0.002,0.0,0.0006666666666666661
cross_cell_8,8,26,1024,7,affine_minus_loss,loss_mia,0.03270311111111113,-0.0006666666666666665,0.0,0.012
cross_cell_8,8,26,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0037062222222222774,-0.000666666666666667,-0.0006666666666666661,0.0019999999999999983
cross_cell_8,8,26,1024,8,affine_minus_loss,loss_mia,0.029663555555555554,0.0006666666666666665,-0.0006666666666666661,0.016666666666666666
cross_cell_8,8,26,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.008971999999999869,-0.002666666666666667,-0.012,0.005333333333333332
cross_cell_8,8,26,1024,9,affine_minus_loss,loss_mia,0.017608000000000068,0.0013333333333333335,-0.003333333333333334,0.018
cross_cell_8,8,26,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.020633333333333392,0.008,-0.005999999999999998,-0.0006666666666666661
cross_cell_8,8,26,128,0,affine_minus_loss,loss_mia,0.01822177777777778,0.007333333333333333,-0.002666666666666666,0.013333333333333332
cross_cell_8,8,26,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.00519511111111115,0.006,-0.008666666666666665,0.004
cross_cell_8,8,26,128,1,affine_minus_loss,loss_mia,-0.014777777777777779,0.006,0.0006666666666666678,0.015333333333333334
cross_cell_8,8,26,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.0017831111111110687,0.004666666666666667,-0.007999999999999998,0.005333333333333332
cross_cell_8,8,26,128,2,affine_minus_loss,loss_mia,-0.00014222222222226577,0.002666666666666667,0.004,0.013999999999999999
cross_cell_8,8,26,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0008555555555556094,0.0,-0.004666666666666666,0.0
cross_cell_8,8,26,128,3,affine_minus_loss,loss_mia,0.01570488888888888,-0.0013333333333333335,0.001333333333333334,0.009333333333333334
cross_cell_8,8,26,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011980000000000102,0.004666666666666667,-0.009999999999999998,0.00466666666666667
cross_cell_8,8,26,128,4,affine_minus_loss,loss_mia,0.025592444444444418,0.002666666666666667,0.003333333333333334,0.014666666666666668
cross_cell_8,8,26,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.011300888888888916,0.002666666666666667,-0.009333333333333334,-0.003333333333333334
cross_cell_8,8,26,128,5,affine_minus_loss,loss_mia,0.012426444444444518,0.002666666666666667,0.003333333333333334,0.012666666666666665
cross_cell_8,8,26,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.004561333333333195,0.002,-0.006,-0.0006666666666666661
cross_cell_8,8,26,128,6,affine_minus_loss,loss_mia,0.017528222222222167,0.0013333333333333333,-0.002666666666666666,0.016
cross_cell_8,8,26,128,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.00595733333333337,0.006,-0.013333333333333334,0.0013333333333333322
cross_cell_8,8,26,128,7,affine_minus_loss,loss_mia,0.01244400000000001,0.004666666666666667,0.0,0.011999999999999999
cross_cell_8,8,26,128,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.005856444444444442,0.004,-0.010000000000000002,0.0013333333333333357
cross_cell_8,8,26,128,8,affine_minus_loss,loss_mia,0.0069186666666666286,0.002666666666666667,-0.001333333333333334,0.014
cross_cell_8,8,26,128,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.014779555555555657,0.0026666666666666666,-0.019333333333333334,-0.0033333333333333305
cross_cell_8,8,26,128,9,affine_minus_loss,loss_mia,0.0002471111111111979,0.002,-0.004000000000000001,0.010000000000000002
cross_cell_8,8,26,512,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.0025742222222221445,0.0013333333333333335,-0.009333333333333334,-0.0020000000000000018
cross_cell_8,8,26,512,0,affine_minus_loss,loss_mia,0.02586222222222223,0.004,-0.001333333333333334,0.013999999999999999
cross_cell_8,8,26,512,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.009910666666666623,0.0,-0.0066666666666666645,0.010666666666666666
cross_cell_8,8,26,512,1,affine_minus_loss,loss_mia,0.01384311111111114,0.0006666666666666666,0.001333333333333334,0.017333333333333333
cross_cell_8,8,26,512,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.008281777777777832,-0.004,-0.004666666666666666,0.004666666666666666
cross_cell_8,8,26,512,2,affine_minus_loss,loss_mia,0.02238311111111113,0.0033333333333333335,0.0006666666666666678,0.013333333333333332
cross_cell_8,8,26,512,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0024404444444445783,0.0013333333333333335,-0.006666666666666666,0.004
cross_cell_8,8,26,512,3,affine_minus_loss,loss_mia,0.01334577777777779,0.0013333333333333335,0.0006666666666666661,0.012
cross_cell_8,8,26,512,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.010217333333333412,0.002,-0.005333333333333332,0.0
cross_cell_8,8,26,512,4,affine_minus_loss,loss_mia,0.026172888888888912,0.0033333333333333335,0.001333333333333334,0.01533333333333333
cross_cell_8,8,26,512,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.00667955555555555,0.0013333333333333335,-0.004,0.005333333333333332
cross_cell_8,8,26,512,5,affine_minus_loss,loss_mia,0.021022222222222164,0.003333333333333334,-0.004,0.019333333333333334
cross_cell_8,8,26,512,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.015467999999999926,0.0019999999999999996,-0.002666666666666666,0.005999999999999998
cross_cell_8,8,26,512,6,affine_minus_loss,loss_mia,0.021162222222222193,0.0026666666666666666,0.0,0.016
cross_cell_8,8,26,512,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.00151777777777784,-0.0006666666666666665,-0.003333333333333334,0.003333333333333334
cross_cell_8,8,26,512,7,affine_minus_loss,loss_mia,0.019048000000000065,0.002666666666666667,0.0006666666666666661,0.011333333333333334
cross_cell_8,8,26,512,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.0028839999999998867,-0.002,-0.006666666666666666,0.004666666666666666
cross_cell_8,8,26,512,8,affine_minus_loss,loss_mia,0.024659111111110965,0.0013333333333333335,-0.002,0.018666666666666665
cross_cell_8,8,26,512,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.0152808888888889,-0.0013333333333333335,-0.007333333333333334,0.003333333333333334
cross_cell_8,8,26,512,9,affine_minus_loss,loss_mia,0.018410222222222217,0.0013333333333333333,-0.003333333333333334,0.016
cross_cell_8,8,27,1024,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.009771555555555644,-0.001333333333333333,-0.001333333333333334,0.003333333333333334
cross_cell_8,8,27,1024,0,affine_minus_loss,loss_mia,0.03169244444444441,0.0013333333333333335,0.0,0.018666666666666668
cross_cell_8,8,27,1024,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.007232444444444486,-0.000666666666666667,-0.002666666666666666,0.002666666666666668
cross_cell_8,8,27,1024,1,affine_minus_loss,loss_mia,0.017945333333333258,0.0006666666666666665,0.0013333333333333322,0.016
cross_cell_8,8,27,1024,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.004522666666666675,-0.003333333333333333,-0.002,0.008
cross_cell_8,8,27,1024,2,affine_minus_loss,loss_mia,0.024393777777777848,0.003333333333333334,-0.0006666666666666661,0.018666666666666668
cross_cell_8,8,27,1024,3,affine_minus_mismatched_lira,latent_lira_mismatched,0.0033391111111110705,-0.0020000000000000005,-0.002,0.010666666666666666
cross_cell_8,8,27,1024,3,affine_minus_loss,loss_mia,0.023658666666666717,0.0013333333333333333,-0.0006666666666666661,0.016666666666666666
cross_cell_8,8,27,1024,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.011031555555555461,0.0013333333333333335,-0.001333333333333334,0.004
cross_cell_8,8,27,1024,4,affine_minus_loss,loss_mia,0.02775066666666659,0.002666666666666667,-0.002,0.019333333333333334
cross_cell_8,8,27,1024,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.007553333333333412,0.0,-0.002,0.0013333333333333322
cross_cell_8,8,27,1024,5,affine_minus_loss,loss_mia,0.023528000000000104,0.0026666666666666666,-0.002,0.014666666666666665
cross_cell_8,8,27,1024,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.01143111111111117,0.0,-0.0033333333333333322,0.008000000000000002
cross_cell_8,8,27,1024,6,affine_minus_loss,loss_mia,0.02385599999999999,0.0020000000000000005,0.0006666666666666678,0.014000000000000002
cross_cell_8,8,27,1024,7,affine_minus_mismatched_lira,latent_lira_mismatched,0.001525777777777848,-0.0013333333333333335,0.0,0.006666666666666668
cross_cell_8,8,27,1024,7,affine_minus_loss,loss_mia,0.031156444444444542,0.0,0.0006666666666666678,0.015333333333333334
cross_cell_8,8,27,1024,8,affine_minus_mismatched_lira,latent_lira_mismatched,0.001264888888888871,-0.000666666666666667,0.0,0.0020000000000000018
cross_cell_8,8,27,1024,8,affine_minus_loss,loss_mia,0.027222222222222148,0.0006666666666666665,0.0006666666666666661,0.016
cross_cell_8,8,27,1024,9,affine_minus_mismatched_lira,latent_lira_mismatched,0.006808888888888753,-0.003333333333333334,-0.007999999999999998,0.006000000000000002
cross_cell_8,8,27,1024,9,affine_minus_loss,loss_mia,0.015444888888888952,0.0006666666666666666,0.0006666666666666661,0.02
cross_cell_8,8,27,128,0,affine_minus_mismatched_lira,latent_lira_mismatched,0.02147688888888888,0.007333333333333333,-0.0066666666666666645,-0.0013333333333333322
cross_cell_8,8,27,128,0,affine_minus_loss,loss_mia,0.019065333333333268,0.006666666666666666,-0.002666666666666666,0.013333333333333332
cross_cell_8,8,27,128,1,affine_minus_mismatched_lira,latent_lira_mismatched,0.00422177777777788,0.006,-0.009333333333333334,0.0020000000000000018
cross_cell_8,8,27,128,1,affine_minus_loss,loss_mia,-0.01575111111111105,0.006,0.0,0.013333333333333334
cross_cell_8,8,27,128,2,affine_minus_mismatched_lira,latent_lira_mismatched,0.002070666666666554,0.008,-0.007999999999999998,0.005333333333333332
cross_cell_8,8,27,128,2,affine_minus_loss,loss_mia,0.00014533333333321963,0.006,0.004666666666666667,0.013333333333333332
cross_cell_8,8,27,128,3,affine_minus_mismatched_lira,latent_lira_mismatched,-0.0022404444444444893,0.0,-0.005999999999999998,-0.0006666666666666661
cross_cell_8,8,27,128,3,affine_minus_loss,loss_mia,0.01432,-0.0013333333333333335,0.0,0.008
cross_cell_8,8,27,128,4,affine_minus_mismatched_lira,latent_lira_mismatched,0.012952888888889014,0.006,-0.009999999999999998,0.006000000000000002
cross_cell_8,8,27,128,4,affine_minus_loss,loss_mia,0.02656533333333333,0.004,0.003333333333333334,0.016666666666666666
cross_cell_8,8,27,128,5,affine_minus_mismatched_lira,latent_lira_mismatched,0.010086222222222219,0.004666666666666667,-0.011333333333333334,-0.0033333333333333305
cross_cell_8,8,27,128,5,affine_minus_loss,loss_mia,0.01121177777777782,0.004666666666666667,0.002,0.012666666666666668
cross_cell_8,8,27,128,6,affine_minus_mismatched_lira,latent_lira_mismatched,0.0034631111111110835,0.002666666666666667,-0.007999999999999998,-0.0013333333333333322
